branch,kind,bus0,bus1,x_pu,susceptance,phase_shift_rad,s_nom,is_phase_shifter,peak_snapshot,peak_flow_MW,max_loading_pct,mean_loading_pct,hours_at_rating,sign,sign_agreement_when_busy,sign_ever_flips
T1472-1471-14721-1-w2,Transformer,star:1472-1471-14721-1,1471,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-17 18:00:00,103.10000000010162,10.320320320330492,8.43945858709393,0,1,,False
T1472-1471-14722-2-w1,Transformer,star:1472-1471-14722-2,1472,0.000521,1919.3857965451057,-0.0,250.0,False,2030-01-17 18:00:00,-103.10000000009269,41.24000000003708,33.72407651402095,0,-1,,False
T1472-1471-14722-2-w2,Transformer,star:1472-1471-14722-2,1471,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-17 18:00:00,103.10000000010103,10.320320320330435,8.439458587093949,0,1,,False
T1474-1472-14723-1-w1,Transformer,star:1474-1472-14723-1,1474,0.000521,1919.3857965451057,-0.0,500.0,False,2030-01-16 10:00:00,-174.94722852132395,34.98944570426479,15.051961539561365,0,-1,,True
T1474-1472-14723-1-w2,Transformer,star:1474-1472-14723-1,1472,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-16 10:00:00,174.9472285213427,17.51223508722149,7.533514284065794,0,1,,True
T1602-1601-16022-1-w1,Transformer,star:1602-1601-16022-1,1602,0.000522,1915.7088122605364,-0.0,250.0,False,2030-01-17 17:00:00,-72.61440304993002,29.045761219972004,8.182416614153476,0,-1,,True
T1602-1601-16022-1-w2,Transformer,star:1602-1601-16022-1,1601,0.00012499999999999998,8000.000000000002,-0.0,999.0,False,2030-01-17 17:00:00,72.61440304997659,7.26870901401167,2.047651805344749,0,1,,True
T1602-16011-16021-1-w1,Transformer,star:1602-16011-16021-1,1602,0.000522,1915.7088122605364,-0.0,250.0,False,2030-01-17 17:00:00,-72.60802330761804,29.043209323047215,8.184970526700246,0,-1,,True
T1602-16011-16021-1-w2,Transformer,star:1602-16011-16021-1,16011,0.00012499999999999998,8000.000000000002,-0.0,999.0,False,2030-01-17 17:00:00,72.60802330766084,7.268070401167252,2.0482909225983637,0,1,,True
T1642-1641-16421-1-w1,Transformer,star:1642-1641-16421-1,1642,0.0005059999999999999,1976.2845849802375,-0.0,238.0,False,2030-01-18 13:00:00,88.2358776927298,37.07389819022261,15.43419945932687,0,1,,True
T1642-1641-16421-1-w2,Transformer,star:1642-1641-16421-1,1641,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-18 13:00:00,-88.23587769274324,8.832420189463788,3.6770164878081886,0,-1,,True
T1642-1641-16422-2-w1,Transformer,star:1642-1641-16422-2,1642,0.000506,1976.284584980237,-0.0,250.0,False,2030-01-18 13:00:00,88.23587769272949,35.2943510770918,14.69335788527932,0,1,,True
T1642-1641-16422-2-w2,Transformer,star:1642-1641-16422-2,1641,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-18 13:00:00,-88.2358776927445,8.832420189463914,3.677016487808047,0,-1,,True
T1642-16411-16424-4-w1,Transformer,star:1642-16411-16424-4,1642,0.0012070000000000002,828.500414250207,-0.0,175.0,False,2030-01-18 13:00:00,41.7680711358699,23.867469220497085,9.936243516891517,0,1,,True
T1642-16411-16424-4-w2,Transformer,star:1642-16411-16424-4,16411,0.00012499999999999998,8000.000000000002,-0.0,999.0,False,2030-01-18 13:00:00,-41.76807113586454,4.180988101688142,1.740583198654538,0,-1,,True
T1742-1741-17421-1-w1,Transformer,star:1742-1741-17421-1,1742,0.000521,1919.3857965451057,-0.0,250.0,False,2030-01-17 18:00:00,-69.09500000003644,27.63800000001457,22.60101907598732,0,-1,,False
T1742-1741-17421-1-w2,Transformer,star:1742-1741-17421-1,1741,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-17 18:00:00,69.09500000004195,6.916416416420615,5.655910679677803,0,1,,False
T1742-1741-17422-2-w1,Transformer,star:1742-1741-17422-2,1742,0.000521,1919.3857965451057,-0.0,250.0,False,2030-01-17 18:00:00,-69.09500000003614,27.638000000014458,22.601019075987264,0,-1,,False
T1742-1741-17422-2-w2,Transformer,star:1742-1741-17422-2,1741,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-17 18:00:00,69.09500000004321,6.916416416420742,5.65591067967786,0,1,,False
T1742-17411-17423-3-w1,Transformer,star:1742-17411-17423-3,1742,0.000521,1919.3857965451057,-0.0,250.0,False,2030-01-14 11:00:00,-73.41739601883101,29.366958407532408,14.22836853795532,0,-1,,True
T1742-17411-17423-3-w2,Transformer,star:1742-17411-17423-3,17411,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-14 11:00:00,73.41739601883307,7.349088690573881,3.5606527872772444,0,1,,True
T1742-17411-17424-4-w1,Transformer,star:1742-17411-17424-4,1742,0.000506,1976.284584980237,-0.0,250.0,False,2030-01-14 11:00:00,-75.16265899867615,30.06506359947046,14.566602338382085,0,-1,,True
T1742-17411-17424-4-w2,Transformer,star:1742-17411-17424-4,17411,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-14 11:00:00,75.16265899867942,7.523789689557499,3.6452958804772035,0,1,,True
T2002-2001-20021-1-w1,Transformer,star:2002-2001-20021-1,2002,0.000515,1941.7475728155339,-0.0,250.0,False,2030-01-17 19:00:00,-97.99492934024114,39.19797173609646,10.740138210968315,0,-1,,True
T2002-2001-20021-1-w2,Transformer,star:2002-2001-20021-1,2001,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-17 19:00:00,97.99492934024948,9.80930223626121,2.68772227501924,0,1,,True
T2042-2041-20421-1-w1,Transformer,star:2042-2041-20421-1,2042,0.0004902,2039.983680130559,-0.0,250.0,False,2030-01-17 21:00:00,-147.29529859795645,58.91811943918258,37.00172274523886,0,-1,1.0,False
T2042-2041-20421-1-w2,Transformer,star:2042-2041-20421-1,2041,0.00012499999999999998,8000.000000000002,-0.0,999.0,False,2030-01-17 21:00:00,147.2952985979664,14.74427413393057,9.25969037668838,0,1,,False
T2042-20416-20424-4-w1,Transformer,star:2042-20416-20424-4,2042,0.0004849999999999999,2061.855670103093,-0.0,250.0,False,2030-01-16 10:00:00,4.454883684168465e-11,1.781953473667386e-11,9.102770433451993e-12,0,1,,False
T2042-20416-20424-4-w2,Transformer,star:2042-20416-20424-4,20416,0.000125,8000.0,-0.0,999.0,False,2030-01-16 10:00:00,-1.9809875961840362e-11,1.982970566750787e-12,1.0734600317036013e-12,0,-1,,False
T2052-2041-20422-2-w1,Transformer,star:2052-2041-20422-2,2052,0.0004849999999999999,2061.855670103093,-0.0,250.0,False,2030-01-17 21:00:00,-148.47350234160353,59.389400936641415,37.33084176967025,0,-1,1.0,False
T2052-2041-20422-2-w2,Transformer,star:2052-2041-20422-2,2041,0.000125,8000.0,-0.0,999.0,False,2030-01-17 21:00:00,148.4735023416128,14.86221244660789,9.342052494914233,0,1,,False
T2204-2202-22021-1-w1,Transformer,star:2204-2202-22021-1,2204,0.000192,5208.333333333333,-0.0,500.0,False,2030-01-20 18:00:00,-279.6380169185805,55.9276033837161,27.941182122998093,0,-1,1.0,True
T2204-2202-22021-1-w2,Transformer,star:2204-2202-22021-1,2202,0.00012499999999999998,8000.000000000002,-0.0,999.0,False,2030-01-20 18:00:00,279.6380169185893,27.991793485344274,13.984575637136729,0,1,,True
T2204-2202-22022-2-w1,Transformer,star:2204-2202-22022-2,2204,0.00014500000000000003,6896.551724137929,-0.0,500.0,False,2030-01-20 18:00:00,-328.315745789584,65.6631491579168,32.80501752959311,0,-1,1.0,True
T2204-2202-22022-2-w2,Transformer,star:2204-2202-22022-2,2202,0.000125,8000.0,-0.0,999.0,False,2030-01-20 18:00:00,328.31574578961124,32.8644390179791,16.41892769249061,0,1,,True
T2204-2212-22023-3-w1,Transformer,star:2204-2212-22023-3,2204,0.00014500000000000003,6896.551724137929,-0.0,500.0,False,2030-01-16 19:00:00,-9.914186138715309e-11,1.9828372277430618e-11,9.76110664619646e-12,0,-1,,True
T2204-2212-22023-3-w2,Transformer,star:2204-2212-22023-3,2212,0.000125,8000.0,-0.0,999.0,False,2030-01-16 10:00:00,1.8781098898301707e-10,1.8799898797098805e-11,8.703214361505546e-12,0,1,,True
T2522-2521-25221-1-w1,Transformer,star:2522-2521-25221-1,2522,0.001155,865.8008658008658,-0.0,125.0,False,2030-01-18 19:00:00,-30.092857040145418,24.074285632116336,9.886415898031812,0,-1,,True
T2522-2521-25221-1-w2,Transformer,star:2522-2521-25221-1,2521,0.00012499999999999998,8000.000000000002,-0.0,999.0,False,2030-01-18 19:00:00,30.092857040161338,3.0122980020181522,1.237039026280338,0,1,,True
T2522-2521-25222-2-w1,Transformer,star:2522-2521-25222-2,2522,0.001206,829.1873963515754,-0.0,125.0,False,2030-01-18 19:00:00,-28.939787386464964,23.15182990917197,9.507597557835965,0,-1,,True
T2522-2521-25222-2-w2,Transformer,star:2522-2521-25222-2,2521,0.00012499999999999998,8000.000000000002,-0.0,999.0,False,2030-01-18 19:00:00,28.93978738649098,2.8968756142633616,1.189639334064688,0,1,,True
T2562-2561-25621-1-w1,Transformer,star:2562-2561-25621-1,2562,0.000526,1901.1406844106464,-0.0,250.0,False,2030-01-17 18:00:00,-101.89634672790518,40.75853869116207,32.72450705009889,0,-1,,False
T2562-2561-25621-1-w2,Transformer,star:2562-2561-25621-1,2561,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-17 18:00:00,101.89634672791172,10.19983450729847,8.189316078604683,0,1,,False
T2562-2571-25622-2-w1,Transformer,star:2562-2571-25622-2,2562,0.0005229999999999999,1912.0458891013386,-0.0,250.0,False,2030-01-17 18:00:00,-118.48303279060877,47.39321311624351,38.396100064917874,0,-1,,False
T2562-2571-25622-2-w2,Transformer,star:2562-2571-25622-2,2571,0.000125,8000.0,-0.0,999.0,False,2030-01-17 18:00:00,118.48303279061595,11.8601634425041,9.60863364988047,0,1,,False
T2563-2561-25624-4-w1,Transformer,star:2563-2561-25624-4,2563,0.0005129999999999999,1949.3177387914234,-0.0,250.0,False,2030-01-17 18:00:00,-103.83365327221809,41.53346130888723,33.381337979751905,0,-1,,False
T2563-2561-25624-4-w2,Transformer,star:2563-2561-25624-4,2561,0.000125,8000.0,-0.0,999.0,False,2030-01-17 18:00:00,103.83365327222317,10.393759086308627,8.353688183122255,0,1,,False
T2563-2571-25625-5-w1,Transformer,star:2563-2571-25625-5,2563,0.000515,1941.7475728155339,-0.0,250.0,False,2030-01-17 18:00:00,-119.82555361894251,47.930221447577004,38.86611309927191,0,-1,,False
T2563-2571-25625-5-w2,Transformer,star:2563-2571-25625-5,2571,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-17 18:00:00,119.82555361894983,11.99454991180679,9.72625452934842,0,1,,False
T2742-2741-27421-1-w1,Transformer,star:2742-2741-27421-1,2742,0.000506,1976.284584980237,-0.0,250.0,False,2030-01-17 19:00:00,-101.68333744612393,40.673334978449574,5.952844961133563,0,-1,,True
T2742-2741-27421-1-w2,Transformer,star:2742-2741-27421-1,2741,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-17 19:00:00,101.6833374461239,10.17851225686926,1.4897009412246078,0,1,,True
T2742-2741-27422-2-w1,Transformer,star:2742-2741-27422-2,2742,0.000506,1976.284584980237,-0.0,250.0,False,2030-01-17 19:00:00,-101.68333744612464,40.67333497844985,5.952844961133584,0,-1,,True
T2742-2741-27422-2-w2,Transformer,star:2742-2741-27422-2,2741,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-17 19:00:00,101.68333744612103,10.178512256868972,1.489700941224588,0,1,,True
T2842-2841-28421-1-w1,Transformer,star:2842-2841-28421-1,2842,0.000515,1941.7475728155339,-0.0,250.0,False,2030-01-17 21:00:00,-109.72906226910693,43.89162490764277,27.020035368161206,0,-1,,False
T2842-2841-28421-1-w2,Transformer,star:2842-2841-28421-1,2841,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-17 21:00:00,109.72906226911269,10.983890117028297,6.761770612654249,0,1,,False
T3082-3081-30822-2-w1,Transformer,star:3082-3081-30822-2,3082,0.000439,2277.904328018223,-0.0,250.0,False,2030-01-17 19:00:00,-102.76758430476363,41.10703372190545,33.60697280058366,0,-1,,False
T3082-3081-30822-2-w2,Transformer,star:3082-3081-30822-2,3081,0.00012499999999999998,8000.000000000002,-0.0,999.0,False,2030-01-17 19:00:00,102.7675843047693,10.287045475952883,8.410153353500483,0,1,,False
T3082-3091-30824-4-w1,Transformer,star:3082-3091-30824-4,3082,0.00047499999999999994,2105.263157894737,-0.0,250.0,False,2030-01-17 18:00:00,-165.51166392388828,66.20466556955532,54.1355411680679,0,-1,1.0,False
T3082-3091-30824-4-w2,Transformer,star:3082-3091-30824-4,3091,0.000125,8000.0,-0.0,999.0,False,2030-01-17 18:00:00,165.51166392389638,16.567734126516154,13.54743272474315,0,1,,False
T3192-3191-31922-1-w1,Transformer,star:3192-3191-31922-1,3192,0.000515,1941.7475728155339,-0.0,250.0,False,2030-01-19 21:00:00,104.80177727323449,41.920710909293796,23.236734158410336,0,1,,False
T3192-3191-31922-1-w2,Transformer,star:3192-3191-31922-1,3191,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-19 21:00:00,-104.80177727322007,10.490668395717725,5.81499853813958,0,-1,,True
T3192-31911-31927-2-w1,Transformer,star:3192-31911-31927-2,3192,0.000515,1941.7475728155339,-0.0,250.0,False,2030-01-19 21:00:00,104.75902415134891,41.903609660539566,23.224843984953704,0,1,,False
T3192-31911-31927-2-w2,Transformer,star:3192-31911-31927-2,31911,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-19 21:00:00,-104.75902415132967,10.486388803936904,5.812023019256128,0,-1,,True
T3202-3201-32021-1-w1,Transformer,star:3202-3201-32021-1,3202,0.000522,1915.7088122605364,-0.0,250.0,False,2030-01-17 18:00:00,-103.61549354256296,41.44619741702518,24.83044119739613,0,-1,,False
T3202-3201-32021-1-w2,Transformer,star:3202-3201-32021-1,3201,0.00012499999999999998,8000.000000000002,-0.0,999.0,False,2030-01-17 18:00:00,103.61549354250155,10.37192127552568,6.213824123464439,0,1,,False
T3203-3209-32022-2-w1,Transformer,star:3203-3209-32022-2,3203,0.0005269999999999999,1897.53320683112,-0.0,250.0,False,2030-01-17 18:00:00,-102.48411400434061,40.99364560173625,24.495250968052563,0,-1,,False
T3203-3209-32022-2-w2,Transformer,star:3203-3209-32022-2,3209,0.000125,8000.0,-0.0,999.0,False,2030-01-17 18:00:00,102.48411400427186,10.258670070497683,6.129942684689144,0,1,,False
T3204-3202-32081-1-w1,Transformer,star:3204-3202-32081-1,3204,4.4957739724658836e-05,22243.111111111102,-0.0,999.0,False,2030-01-16 10:00:00,7.463233364646271e-10,7.470704068714986e-11,4.2129599063032186e-11,0,1,,False
T3204-3202-32081-1-w2,Transformer,star:3204-3202-32081-1,3202,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-16 10:00:00,-5.97502047838816e-10,5.981001479868028e-11,3.4528898862849946e-11,0,-1,,False
T3282-3281-32823-3-w1,Transformer,star:3282-3281-32823-3,3282,0.000506,1976.284584980237,-0.0,250.0,False,2030-01-17 18:00:00,-52.9564296516806,21.18257186067224,9.036374654158998,0,-1,,True
T3282-3281-32823-3-w2,Transformer,star:3282-3281-32823-3,3281,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-17 18:00:00,52.95642965161094,5.300943909070164,2.2613550185649083,0,1,,True
T3282-32810-32824-4-w1,Transformer,star:3282-32810-32824-4,3282,0.000506,1976.284584980237,-0.0,250.0,False,2030-01-17 18:00:00,-52.97400827834924,21.189603311339695,9.039795117751758,0,-1,,True
T3282-32810-32824-4-w2,Transformer,star:3282-32810-32824-4,32810,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-17 18:00:00,52.9740082782726,5.302703531358619,2.2622109904386343,0,1,,True
T3332-3331-33321-1-w1,Transformer,star:3332-3331-33321-1,3332,0.0005123511445825086,1951.7864077669897,-0.0,250.0,False,2030-01-20 19:00:00,131.96887687485207,52.78755074994083,19.54102887093203,0,1,1.0,True
T3332-3331-33321-1-w2,Transformer,star:3332-3331-33321-1,3331,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-20 19:00:00,-131.9688768748625,13.210097785271522,4.890147365098352,0,-1,,True
T3332-3331-33323-3-w1,Transformer,star:3332-3331-33323-3,3332,0.0005123511445825086,1951.7864077669897,-0.0,250.0,False,2030-01-20 19:00:00,131.96887687485244,52.78755074994098,19.541028870931974,0,1,1.0,True
T3332-3331-33323-3-w2,Transformer,star:3332-3331-33323-3,3331,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-20 19:00:00,-131.96887687486065,13.210097785271339,4.890147365098383,0,-1,,True
T3342-3341-33421-1-w1,Transformer,star:3342-3341-33421-1,3342,0.001148404420117732,870.7733812949641,-0.0,125.0,False,2030-01-17 19:00:00,-42.04495919876512,33.6359673590121,9.80573281707173,0,-1,,True
T3342-3341-33421-1-w2,Transformer,star:3342-3341-33421-1,3341,0.00012499999999999998,8000.000000000002,-0.0,999.0,False,2030-01-17 19:00:00,42.044959198770904,4.208704624501592,1.2269435456810478,0,1,,True
T3342-3341-33422-2-w1,Transformer,star:3342-3341-33422-2,3342,0.001148404420117732,870.7733812949641,-0.0,125.0,False,2030-01-17 19:00:00,-42.044959198765234,33.635967359012184,9.805732817071778,0,-1,,True
T3342-3341-33422-2-w2,Transformer,star:3342-3341-33422-2,3341,0.00012499999999999998,8000.000000000002,-0.0,999.0,False,2030-01-17 19:00:00,42.04495919876983,4.208704624501484,1.2269435456809787,0,1,,True
T3462-3461-34621-1-w1,Transformer,star:3462-3461-34621-1,3462,0.000506,1976.284584980237,-0.0,250.0,False,2030-01-20 22:00:00,106.6031400194394,42.64125600777576,22.426086623382986,0,1,,True
T3462-3461-34621-1-w2,Transformer,star:3462-3461-34621-1,3461,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-20 22:00:00,-106.60314001957123,10.670984986944067,5.61213378964439,0,-1,,True
T3462-3461-34622-2-w1,Transformer,star:3462-3461-34622-2,3462,0.000506,1976.284584980237,-0.0,250.0,False,2030-01-20 22:00:00,106.6031400194377,42.64125600777508,22.426086623382314,0,1,,True
T3462-3461-34622-2-w2,Transformer,star:3462-3461-34622-2,3461,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-20 22:00:00,-106.60314001957789,10.670984986944735,5.612133789645065,0,-1,,True
T3464-3462-34641-1-w1,Transformer,star:3464-3462-34641-1,3464,0.00014500000000000003,6896.551724137929,-0.0,500.0,False,2030-01-20 09:00:00,499.99999999900143,99.99999999980028,62.72831108943632,20,1,1.0,False
T3464-3462-34641-1-w2,Transformer,star:3464-3462-34641-1,3462,0.000125,8000.0,-0.0,500.0,False,2030-01-20 09:00:00,-499.9999999990692,99.99999999981384,62.72831108944482,20,-1,1.0,False
T3472-3471-34721-1-w1,Transformer,star:3472-3471-34721-1,3472,0.000521,1919.3857965451057,-0.0,250.0,False,2030-01-17 18:00:00,-116.47999999998143,46.591999999992574,38.100683145947606,0,-1,,False
T3472-3471-34721-1-w2,Transformer,star:3472-3471-34721-1,3471,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-17 18:00:00,116.47999999998824,11.659659659658482,9.534705491979935,0,1,,False
T3472-3471-34722-2-w1,Transformer,star:3472-3471-34722-2,3472,0.000521,1919.3857965451057,-0.0,250.0,False,2030-01-17 18:00:00,-116.47999999998156,46.59199999999262,38.10068314594769,0,-1,,False
T3472-3471-34722-2-w2,Transformer,star:3472-3471-34722-2,3471,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-17 18:00:00,116.47999999998807,11.659659659658466,9.534705491979867,0,1,,False
T3472-3471-34723-3-w1,Transformer,star:3472-3471-34723-3,3472,0.000521,1919.3857965451057,-0.0,250.0,False,2030-01-17 18:00:00,-116.47999999998156,46.59199999999262,38.10068314594764,0,-1,,False
T3472-3471-34723-3-w2,Transformer,star:3472-3471-34723-3,3471,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-17 18:00:00,116.47999999998804,11.659659659658463,9.534705491979922,0,1,,False
T3472-3471-34724-4-w1,Transformer,star:3472-3471-34724-4,3472,0.000521,1919.3857965451057,-0.0,250.0,False,2030-01-17 18:00:00,-116.47999999998147,46.59199999999259,38.10068314594761,0,-1,,False
T3472-3471-34724-4-w2,Transformer,star:3472-3471-34724-4,3471,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-17 18:00:00,116.47999999998834,11.659659659658491,9.534705491979954,0,1,,False
T3522-3521-35221-1-w1,Transformer,star:3522-3521-35221-1,3522,0.0012471561530506723,801.8242122719734,-0.0,125.0,False,2030-01-17 21:00:00,-43.24441617380701,34.59553293904561,20.140099429194404,0,-1,,False
T3522-3521-35221-1-w2,Transformer,star:3522-3521-35221-1,3521,0.00012499999999999998,8000.000000000002,-0.0,999.0,False,2030-01-17 21:00:00,43.244416173813434,4.328770387769112,2.5200324611118745,0,1,,False
T3522-3521-35223-3-w1,Transformer,star:3522-3521-35223-3,3522,0.001239917269906929,806.5054211843201,-0.0,125.0,False,2030-01-17 21:00:00,-43.47376434179015,34.77901147343212,20.246913101704603,0,-1,,False
T3522-3521-35223-3-w2,Transformer,star:3522-3521-35223-3,3521,0.00012499999999999984,8000.00000000001,-0.0,999.0,False,2030-01-17 21:00:00,43.47376434179586,4.351728162341927,2.533397535249757,0,1,,False
T3522-35211-35222-2-w1,Transformer,star:3522-35211-35222-2,3522,0.001239917269906929,806.5054211843201,-0.0,125.0,False,2030-01-17 21:00:00,-40.15170020559801,32.12136016447841,18.550901783237595,0,-1,,False
T3522-35211-35222-2-w2,Transformer,star:3522-35211-35222-2,35211,0.00012499999999999984,8000.00000000001,-0.0,999.0,False,2030-01-17 21:00:00,40.15170020560352,4.019189209770122,2.3211839068128497,0,1,,False
T3522-35211-35224-4-w1,Transformer,star:3522-35211-35224-4,3522,0.000515,1941.7475728155339,-0.0,250.0,False,2030-01-17 21:00:00,-85.63085785429078,34.25234314171631,19.781598606475146,0,-1,,False
T3522-35211-35224-4-w2,Transformer,star:3522-35211-35224-4,35211,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-17 21:00:00,85.63085785429783,8.571657442872656,4.95035000162178,0,1,,False
T3522-35231-35236-1-w1,Transformer,star:3522-35231-35236-1,3522,0.0001725838264299803,5794.285714285714,-0.0,300.0,False,2030-01-19 01:00:00,-115.99450885825068,38.664836286083556,12.451241969560044,0,-1,,True
T3522-35231-35236-1-w2,Transformer,star:3522-35231-35236-1,35231,0.000125,8000.0,-0.0,999.0,False,2030-01-19 01:00:00,115.99450885825546,11.611061947773319,3.739111702570825,0,1,,True
T3522-35231-35238-3-w1,Transformer,star:3522-35231-35238-3,3522,0.00017554240631163705,5696.629213483147,-0.0,300.0,False,2030-01-19 01:00:00,-114.85264330755365,38.28421443585122,12.328670268465093,0,-1,,True
T3522-35231-35238-3-w2,Transformer,star:3522-35231-35238-3,35231,0.00012499999999999998,8000.000000000002,-0.0,999.0,False,2030-01-19 01:00:00,114.85264330755975,11.496761091847823,3.702303383923707,0,1,,True
T3522-35232-35237-2-w1,Transformer,star:3522-35232-35237-2,3522,2.4654832347140045e-05,40559.99999999999,-0.0,600.0,False,2030-01-19 01:00:00,-230.76567942684622,38.46094657114104,12.3855833396595,0,-1,,True
T3522-35232-35237-2-w2,Transformer,star:3522-35232-35237-2,35232,0.000125,8000.0,-0.0,999.0,False,2030-01-19 01:00:00,230.76567942681024,23.099667610291316,7.438788792587508,0,1,,True
T3554-3550-35542-2-w1,Transformer,star:3554-3550-35542-2,3554,0.000595,1680.672268907563,-0.0,500.0,False,2030-01-16 19:00:00,1.6662449198179274e-11,3.3324898396358546e-12,1.1533351698550158e-12,0,1,,True
T3554-3550-35542-2-w2,Transformer,star:3554-3550-35542-2,3550,0.00012499999999999998,8000.000000000002,-0.0,999.0,False,2030-01-16 19:00:00,-1.3695322653717312e-11,1.3709031685402715e-12,5.014766404095103e-13,0,-1,,True
T3554-3551-35541-1-w1,Transformer,star:3554-3551-35541-1,3554,0.000595,1680.672268907563,-0.0,500.0,False,2030-01-17 15:00:00,-134.15755771634923,26.831511543269848,8.650852553899748,0,-1,,True
T3554-3551-35541-1-w2,Transformer,star:3554-3551-35541-1,3551,0.00012499999999999998,8000.000000000002,-0.0,999.0,False,2030-01-17 15:00:00,134.15755771635435,13.429184956592028,4.32975603298339,0,1,,True
T3642-3641-36421-1-w1,Transformer,star:3642-3641-36421-1,3642,0.000515,1941.7475728155339,-0.0,250.0,False,2030-01-18 11:00:00,56.389266131954535,22.555706452781816,9.299334402250407,0,1,,True
T3642-3641-36421-1-w2,Transformer,star:3642-3641-36421-1,3641,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-18 11:00:00,-56.38926613194008,5.644571184378386,2.3271607613238756,0,-1,,True
T3842-3851-38423-3-w1,Transformer,star:3842-3851-38423-3,3842,0.0011990000000000002,834.0283569641366,-0.0,125.0,False,2030-01-17 19:00:00,-46.810794139249616,37.44863531139969,21.136397887002122,0,-1,,False
T3842-3851-38423-3-w2,Transformer,star:3842-3851-38423-3,3851,0.00012499999999999984,8000.00000000001,-0.0,999.0,False,2030-01-17 19:00:00,46.81079413924205,4.685765179103308,2.6446944303042135,0,1,,False
T3842-3851-38424-4-w1,Transformer,star:3842-3851-38424-4,3842,0.000515,1941.7475728155339,-0.0,250.0,False,2030-01-17 19:00:00,-96.839830375571,38.7359321502284,21.86296156436689,0,-1,,False
T3842-3851-38424-4-w2,Transformer,star:3842-3851-38424-4,3851,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-17 19:00:00,96.83983037557154,9.693676714271424,5.471211602694223,0,1,,False
T3852-3841-38421-1-w1,Transformer,star:3852-3841-38421-1,3852,0.001214,823.7232289950576,-0.0,125.0,False,2030-01-17 19:00:00,-25.6821848461583,20.54574787692664,7.617154955942946,0,-1,,True
T3852-3841-38421-1-w2,Transformer,star:3852-3841-38421-1,3841,0.00012499999999999998,8000.000000000002,-0.0,999.0,False,2030-01-17 19:00:00,25.68218484616554,2.5707892738904445,0.9530974669603863,0,1,,True
T3852-3841-38422-2-w1,Transformer,star:3852-3841-38422-2,3852,0.0005149999999999999,1941.747572815534,-0.0,238.0,False,2030-01-17 19:00:00,-53.73194610782207,22.576447944463055,8.37001910944688,0,-1,,True
T3852-3841-38422-2-w2,Transformer,star:3852-3841-38422-2,3841,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-17 19:00:00,53.73194610782811,5.378573183966777,1.9940586066555854,0,1,,True
T3934-3942-39402-1-w1,Transformer,star:3934-3942-39402-1,3934,0.00014500000000000003,6896.551724137929,-0.0,500.0,False,2030-01-20 08:00:00,491.955322122147,98.3910644244294,61.59548722941002,0,1,1.0,False
T3934-3942-39402-1-w2,Transformer,star:3934-3942-39402-1,3942,0.000125,8000.0,-0.0,999.0,False,2030-01-20 08:00:00,-491.9553221221632,49.244776989205526,30.8285721868934,0,-1,,False
T3940-3941-39423-1-w1,Transformer,star:3940-3941-39423-1,3940,0.000515,1941.7475728155339,-0.0,250.0,False,2030-01-19 04:00:00,111.94240516106093,44.776962064424374,22.510411632913797,0,1,,True
T3940-3941-39423-1-w2,Transformer,star:3940-3941-39423-1,3941,0.00012500000000000003,7999.999999999998,-0.0,999.0,False,2030-01-19 04:00:00,-111.94240516111282,11.205445962073354,5.633236144383859,0,-1,,True
