outage,hour,islanding,kind,n_over,worst_branch,worst_kind,over_MW,worst_pct,wind_avail_MW,eir_cleared,eir_mw,eir_nodes,eir_new_overloads,eir_new_MW,eir_worsened,eir_resid_MW,eir_worst_new_pct,eir_max_load_pct,ovl_cleared,ovl_mw,ovl_nodes,ovl_new_overloads,ovl_new_MW,ovl_worsened,ovl_resid_MW,ovl_worst_new_pct,ovl_max_load_pct,solo_cleared,solo_mw,solo_nodes,solo_new_overloads,solo_new_MW,solo_worsened,solo_resid_MW,solo_worst_new_pct,solo_max_load_pct,veto_cleared,veto_mw,veto_nodes,veto_new_overloads,veto_new_MW,veto_worsened,veto_resid_MW,veto_worst_new_pct,veto_max_load_pct,lp_cleared,lp_mw,lp_nodes,lp_new_overloads,lp_new_MW,lp_worsened,lp_resid_MW,lp_worst_new_pct,lp_max_load_pct,lp_feasible
1021-2121-1,3,False,Line,1,3581-89516-1,Line,0.153,100.12,6415.3,1,0.086,9,0,0.0,0,0.0,0.0,100.1,1,0.072,1,0,0.0,0,0.0,0.0,100.1,1,0.072,1,0,0.0,0,0.0,0.0,100.1,1,0.072,1,0,0.0,0,0.0,0.0,100.1,1,0.072,1,0,0.0,0,0.0,0.0,100.1,1
1021-2121-1,17,False,Line,1,3581-89516-1,Line,0.127,100.1,5427.5,1,0.012,12,0,0.0,0,0.0,0.0,100.1,1,0.009,1,0,0.0,0,0.0,0.0,100.1,1,0.009,1,0,0.0,0,0.0,0.0,100.1,1,0.009,1,0,0.0,0,0.0,0.0,100.1,1,0.009,1,0,0.0,0,0.0,0.0,100.1,1
1021-2121-1,18,False,Line,1,3581-89516-1,Line,0.152,100.12,5114.4,1,0.084,9,0,0.0,0,0.0,0.0,100.1,1,0.071,1,0,0.0,0,0.0,0.0,100.1,1,0.071,1,0,0.0,0,0.0,0.0,100.1,1,0.071,1,0,0.0,0,0.0,0.0,100.1,1,0.071,1,0,0.0,0,0.0,0.0,100.1,1
1021-2121-1,23,False,Line,1,3581-89516-1,Line,0.16,100.13,4861.7,1,0.113,7,0,0.0,0,0.0,0.0,100.1,1,0.097,1,0,0.0,0,0.0,0.0,100.1,1,0.097,1,0,0.0,0,0.0,0.0,100.1,1,0.097,1,0,0.0,0,0.0,0.0,100.1,1,0.097,1,0,0.0,0,0.0,0.0,100.1,1
1021-2121-1,24,False,Line,1,3581-89516-1,Line,0.155,100.13,5301.4,1,0.094,8,0,0.0,0,0.0,0.0,100.1,1,0.078,1,0,0.0,0,0.0,0.0,100.1,1,0.078,1,0,0.0,0,0.0,0.0,100.1,1,0.078,1,0,0.0,0,0.0,0.0,100.1,1,0.078,1,0,0.0,0,0.0,0.0,100.1,1
1021-2121-1,27,False,Line,1,3581-89516-1,Line,0.139,100.11,6312.7,1,0.047,8,0,0.0,0,0.0,0.0,100.1,1,0.039,1,0,0.0,0,0.0,0.0,100.1,1,0.039,1,0,0.0,0,0.0,0.0,100.1,1,0.039,1,0,0.0,0,0.0,0.0,100.1,1,0.039,1,0,0.0,0,0.0,0.0,100.1,1
1021-2121-1,28,False,Line,1,3581-89516-1,Line,0.153,100.12,6215.6,1,0.097,10,0,0.0,0,0.0,0.0,100.1,1,0.072,1,0,0.0,0,0.0,0.0,100.1,1,0.072,1,0,0.0,0,0.0,0.0,100.1,1,0.072,1,0,0.0,0,0.0,0.0,100.1,1,0.072,1,0,0.0,0,0.0,0.0,100.1,1
1021-2121-1,29,False,Line,1,3581-89516-1,Line,0.18,100.15,5968.4,1,0.181,10,0,0.0,0,0.0,0.0,100.1,1,0.137,1,0,0.0,0,0.0,0.0,100.1,1,0.137,1,0,0.0,0,0.0,0.0,100.1,1,0.137,1,0,0.0,0,0.0,0.0,100.1,1,0.137,1,0,0.0,0,0.0,0.0,100.1,1
1021-2121-1,30,False,Line,1,3581-89516-1,Line,0.208,100.17,5940.2,1,0.22,13,0,0.0,0,0.0,0.0,100.1,1,0.166,1,0,0.0,0,0.0,0.0,100.1,1,0.166,1,0,0.0,0,0.0,0.0,100.1,1,0.166,1,0,0.0,0,0.0,0.0,100.1,1,0.166,1,0,0.0,0,0.0,0.0,100.1,1
1021-2121-1,40,False,Line,1,1122-1742-1,Line,0.767,100.15,4672.8,1,1.138,42,0,0.0,0,0.0,0.0,100.1,1,0.452,1,0,0.0,0,0.0,0.0,100.1,1,0.452,1,0,0.0,0,0.0,0.0,100.1,1,0.452,1,0,0.0,0,0.0,0.0,100.1,1,0.452,1,0,0.0,0,0.0,0.0,100.1,1
1021-2121-1,51,False,Line,2,T3464-3462-34641-1-w2,Transformer,1.249,100.12,5314.8,1,0.876,63,0,0.0,0,0.0,0.0,100.1,1,0.606,1,0,0.0,0,0.0,0.0,100.1,1,0.606,1,0,0.0,0,0.0,0.0,100.1,1,0.606,1,0,0.0,0,0.0,0.0,100.1,1,0.606,1,0,0.0,0,0.0,0.0,100.1,1
1021-2121-1,52,False,Line,2,T3464-3462-34641-1-w2,Transformer,1.307,100.13,5234.7,1,1.081,63,0,0.0,0,0.0,0.0,100.1,1,0.748,1,0,0.0,0,0.0,0.0,100.1,1,0.748,1,0,0.0,0,0.0,0.0,100.1,1,0.748,1,0,0.0,0,0.0,0.0,100.1,1,0.748,1,0,0.0,0,0.0,0.0,100.1,1
1021-2121-1,53,False,Line,2,T3464-3462-34641-1-w2,Transformer,1.078,100.11,4676.2,1,0.271,63,0,0.0,0,0.0,0.0,100.1,1,0.189,1,0,0.0,0,0.0,0.0,100.1,1,0.189,1,0,0.0,0,0.0,0.0,100.1,1,0.189,1,0,0.0,0,0.0,0.0,100.1,1,0.189,1,0,0.0,0,0.0,0.0,100.1,1
1021-2121-1,54,False,Line,2,T3464-3462-34641-1-w2,Transformer,1.012,100.1,5061.3,1,0.043,61,0,0.0,0,0.0,0.0,100.1,1,0.029,1,0,0.0,0,0.0,0.0,100.1,1,0.029,1,0,0.0,0,0.0,0.0,100.1,1,0.029,1,0,0.0,0,0.0,0.0,100.1,1,0.029,1,0,0.0,0,0.0,0.0,100.1,1
1021-2121-1,99,False,Line,1,1122-1742-1,Line,0.667,100.13,5385.8,1,0.704,42,0,0.0,0,0.0,0.0,100.1,1,0.275,1,0,0.0,0,0.0,0.0,100.1,1,0.275,1,0,0.0,0,0.0,0.0,100.1,1,0.275,1,0,0.0,0,0.0,0.0,100.1,1,0.275,1,0,0.0,0,0.0,0.0,100.1,1
1021-2121-1,100,False,Line,1,1122-1742-1,Line,0.722,100.14,5526.5,1,0.999,42,0,0.0,0,0.0,0.0,100.1,1,0.371,1,0,0.0,0,0.0,0.0,100.1,1,0.371,1,0,0.0,0,0.0,0.0,100.1,1,0.371,1,0,0.0,0,0.0,0.0,100.1,1,0.371,1,0,0.0,0,0.0,0.0,100.1,1
1021-2121-1,108,False,Line,2,T3464-3462-34641-1-w2,Transformer,1.001,100.1,7006.9,1,0.003,61,0,0.0,0,0.0,0.0,100.1,1,0.002,1,0,0.0,0,0.0,0.0,100.1,1,0.002,1,0,0.0,0,0.0,0.0,100.1,1,0.002,1,0,0.0,0,0.0,0.0,100.1,1,0.002,1,0,0.0,0,0.0,0.0,100.1,1
1021-2121-1,109,False,Line,2,T3464-3462-34641-1-w2,Transformer,1.114,100.11,6746.1,1,0.401,60,0,0.0,0,0.0,0.0,100.1,1,0.277,1,0,0.0,0,0.0,0.0,100.1,1,0.277,1,0,0.0,0,0.0,0.0,100.1,1,0.277,1,0,0.0,0,0.0,0.0,100.1,1,0.277,1,0,0.0,0,0.0,0.0,100.1,1
1021-2121-1,114,False,Line,1,3581-89516-1,Line,0.125,100.1,5115.9,1,0.006,6,0,0.0,0,0.0,0.0,100.1,1,0.005,1,0,0.0,0,0.0,0.0,100.1,1,0.005,1,0,0.0,0,0.0,0.0,100.1,1,0.005,1,0,0.0,0,0.0,0.0,100.1,1,0.005,1,0,0.0,0,0.0,0.0,100.1,1
1021-2121-1,118,False,Line,1,3581-89516-1,Line,0.162,100.13,4463.0,1,0.114,8,0,0.0,0,0.0,0.0,100.1,1,0.095,1,0,0.0,0,0.0,0.0,100.1,1,0.095,1,0,0.0,0,0.0,0.0,100.1,1,0.095,1,0,0.0,0,0.0,0.0,100.1,1,0.095,1,0,0.0,0,0.0,0.0,100.1,1
1021-2121-1,121,False,Line,1,3581-89516-1,Line,0.134,100.11,5466.9,1,0.03,10,0,0.0,0,0.0,0.0,100.1,1,0.022,1,0,0.0,0,0.0,0.0,100.1,1,0.022,1,0,0.0,0,0.0,0.0,100.1,1,0.022,1,0,0.0,0,0.0,0.0,100.1,1,0.022,1,0,0.0,0,0.0,0.0,100.1,1
1021-2121-1,136,False,Line,1,3581-89516-1,Line,0.13,100.11,5378.8,1,0.03,11,0,0.0,0,0.0,0.0,100.1,1,0.016,1,0,0.0,0,0.0,0.0,100.1,1,0.016,1,0,0.0,0,0.0,0.0,100.1,1,0.016,1,0,0.0,0,0.0,0.0,100.1,1,0.016,1,0,0.0,0,0.0,0.0,100.1,1
1021-2121-1,137,False,Line,1,3581-89516-1,Line,0.132,100.11,5053.5,1,0.031,11,0,0.0,0,0.0,0.0,100.1,1,0.022,1,0,0.0,0,0.0,0.0,100.1,1,0.022,1,0,0.0,0,0.0,0.0,100.1,1,0.022,1,0,0.0,0,0.0,0.0,100.1,1,0.022,1,0,0.0,0,0.0,0.0,100.1,1
1021-2121-1,138,False,Line,1,3581-89516-1,Line,0.14,100.11,4944.5,1,0.051,8,0,0.0,0,0.0,0.0,100.1,1,0.042,1,0,0.0,0,0.0,0.0,100.1,1,0.042,1,0,0.0,0,0.0,0.0,100.1,1,0.042,1,0,0.0,0,0.0,0.0,100.1,1,0.042,1,0,0.0,0,0.0,0.0,100.1,1
1021-2121-1,140,False,Line,1,3581-89516-1,Line,0.132,100.11,4640.4,1,0.026,8,0,0.0,0,0.0,0.0,100.1,1,0.021,1,0,0.0,0,0.0,0.0,100.1,1,0.021,1,0,0.0,0,0.0,0.0,100.1,1,0.021,1,0,0.0,0,0.0,0.0,100.1,1,0.021,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,0,False,Line,1,3581-89516-1,Line,0.204,100.17,5299.5,1,0.201,13,0,0.0,0,0.0,0.0,100.1,1,0.158,1,0,0.0,0,0.0,0.0,100.1,1,0.158,1,0,0.0,0,0.0,0.0,100.1,1,0.158,1,0,0.0,0,0.0,0.0,100.1,1,0.158,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,2,False,Line,1,3581-89516-1,Line,0.149,100.12,6323.1,1,0.069,13,0,0.0,0,0.0,0.0,100.1,1,0.051,1,0,0.0,0,0.0,0.0,100.1,1,0.051,1,0,0.0,0,0.0,0.0,100.1,1,0.051,1,0,0.0,0,0.0,0.0,100.1,1,0.051,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,3,False,Line,1,3581-89516-1,Line,0.249,100.2,6415.3,1,0.364,9,0,0.0,0,0.0,0.0,100.1,1,0.305,1,0,0.0,0,0.0,0.0,100.1,1,0.305,1,0,0.0,0,0.0,0.0,100.1,1,0.305,1,0,0.0,0,0.0,0.0,100.1,1,0.305,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,4,False,Line,1,3581-89516-1,Line,0.184,100.15,6364.3,1,0.173,10,0,0.0,0,0.0,0.0,100.1,1,0.126,1,0,0.0,0,0.0,0.0,100.1,1,0.126,1,0,0.0,0,0.0,0.0,100.1,1,0.126,1,0,0.0,0,0.0,0.0,100.1,1,0.126,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,5,False,Line,1,3581-89516-1,Line,0.16,100.13,6299.7,1,0.106,9,0,0.0,0,0.0,0.0,100.1,1,0.089,1,0,0.0,0,0.0,0.0,100.1,1,0.089,1,0,0.0,0,0.0,0.0,100.1,1,0.089,1,0,0.0,0,0.0,0.0,100.1,1,0.089,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,7,False,Line,1,3581-89516-1,Line,0.18,100.15,6073.6,1,0.148,16,0,0.0,0,0.0,0.0,100.1,1,0.111,1,0,0.0,0,0.0,0.0,100.1,1,0.111,1,0,0.0,0,0.0,0.0,100.1,1,0.111,1,0,0.0,0,0.0,0.0,100.1,1,0.111,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,9,False,Line,1,3581-89516-1,Line,0.19,100.15,6071.4,1,0.192,9,0,0.0,0,0.0,0.0,100.1,1,0.163,1,0,0.0,0,0.0,0.0,100.1,1,0.163,1,0,0.0,0,0.0,0.0,100.1,1,0.163,1,0,0.0,0,0.0,0.0,100.1,1,0.163,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,10,False,Line,1,3581-89516-1,Line,0.181,100.15,6521.4,1,0.208,14,0,0.0,0,0.0,0.0,100.1,1,0.113,1,0,0.0,0,0.0,0.0,100.1,1,0.113,1,0,0.0,0,0.0,0.0,100.1,1,0.113,1,0,0.0,0,0.0,0.0,100.1,1,0.113,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,17,False,Line,1,3581-89516-1,Line,0.211,100.17,5427.5,1,0.228,12,0,0.0,0,0.0,0.0,100.1,1,0.172,1,0,0.0,0,0.0,0.0,100.1,1,0.172,1,0,0.0,0,0.0,0.0,100.1,1,0.172,1,0,0.0,0,0.0,0.0,100.1,1,0.172,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,18,False,Line,1,3581-89516-1,Line,0.238,100.19,5114.4,1,0.33,9,0,0.0,0,0.0,0.0,100.1,1,0.278,1,0,0.0,0,0.0,0.0,100.1,1,0.278,1,0,0.0,0,0.0,0.0,100.1,1,0.278,1,0,0.0,0,0.0,0.0,100.1,1,0.278,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,19,False,Line,1,3581-89516-1,Line,0.124,100.1,4924.8,1,0.003,8,0,0.0,0,0.0,0.0,100.1,1,0.003,1,0,0.0,0,0.0,0.0,100.1,1,0.003,1,0,0.0,0,0.0,0.0,100.1,1,0.003,1,0,0.0,0,0.0,0.0,100.1,1,0.003,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,21,False,Line,1,3581-89516-1,Line,0.187,100.15,4735.3,1,0.175,7,0,0.0,0,0.0,0.0,100.1,1,0.155,1,0,0.0,0,0.0,0.0,100.1,1,0.155,1,0,0.0,0,0.0,0.0,100.1,1,0.155,1,0,0.0,0,0.0,0.0,100.1,1,0.155,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,22,False,Line,1,3581-89516-1,Line,0.185,100.15,4817.3,1,0.172,7,0,0.0,0,0.0,0.0,100.1,1,0.15,1,0,0.0,0,0.0,0.0,100.1,1,0.15,1,0,0.0,0,0.0,0.0,100.1,1,0.15,1,0,0.0,0,0.0,0.0,100.1,1,0.15,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,23,False,Line,1,3581-89516-1,Line,0.244,100.2,4861.7,1,0.372,7,0,0.0,0,0.0,0.0,100.1,1,0.319,1,0,0.0,0,0.0,0.0,100.1,1,0.319,1,0,0.0,0,0.0,0.0,100.1,1,0.319,1,0,0.0,0,0.0,0.0,100.1,1,0.319,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,24,False,Line,1,3581-89516-1,Line,0.242,100.2,5301.4,1,0.351,8,0,0.0,0,0.0,0.0,100.1,1,0.289,1,0,0.0,0,0.0,0.0,100.1,1,0.289,1,0,0.0,0,0.0,0.0,100.1,1,0.289,1,0,0.0,0,0.0,0.0,100.1,1,0.289,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,25,False,Line,1,3581-89516-1,Line,0.176,100.14,5809.3,1,0.142,13,0,0.0,0,0.0,0.0,100.1,1,0.103,1,0,0.0,0,0.0,0.0,100.1,1,0.103,1,0,0.0,0,0.0,0.0,100.1,1,0.103,1,0,0.0,0,0.0,0.0,100.1,1,0.103,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,26,False,Line,1,3581-89516-1,Line,0.199,100.16,6251.6,1,0.357,14,0,0.0,0,0.0,0.0,100.1,1,0.184,1,0,0.0,0,0.0,0.0,100.1,1,0.184,1,0,0.0,0,0.0,0.0,100.1,1,0.184,1,0,0.0,0,0.0,0.0,100.1,1,0.184,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,27,False,Line,1,3581-89516-1,Line,0.232,100.19,6312.7,1,0.322,8,0,0.0,0,0.0,0.0,100.1,1,0.264,1,0,0.0,0,0.0,0.0,100.1,1,0.264,1,0,0.0,0,0.0,0.0,100.1,1,0.264,1,0,0.0,0,0.0,0.0,100.1,1,0.264,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,28,False,Line,1,3581-89516-1,Line,0.236,100.19,6215.6,1,0.364,10,0,0.0,0,0.0,0.0,100.1,1,0.273,1,0,0.0,0,0.0,0.0,100.1,1,0.273,1,0,0.0,0,0.0,0.0,100.1,1,0.273,1,0,0.0,0,0.0,0.0,100.1,1,0.273,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,29,False,Line,1,3581-89516-1,Line,0.239,100.19,5968.4,1,0.371,10,0,0.0,0,0.0,0.0,100.1,1,0.281,1,0,0.0,0,0.0,0.0,100.1,1,0.281,1,0,0.0,0,0.0,0.0,100.1,1,0.281,1,0,0.0,0,0.0,0.0,100.1,1,0.281,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,30,False,Line,1,3581-89516-1,Line,0.279,100.23,5940.2,1,0.401,13,0,0.0,0,0.0,0.0,100.1,1,0.303,1,0,0.0,0,0.0,0.0,100.1,1,0.303,1,0,0.0,0,0.0,0.0,100.1,1,0.303,1,0,0.0,0,0.0,0.0,100.1,1,0.303,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,40,False,Line,1,1122-1742-1,Line,0.662,100.13,4672.8,1,0.668,42,0,0.0,0,0.0,0.0,100.1,1,0.265,1,0,0.0,0,0.0,0.0,100.1,1,0.265,1,0,0.0,0,0.0,0.0,100.1,1,0.265,1,0,0.0,0,0.0,0.0,100.1,1,0.265,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,99,False,Line,1,1122-1742-1,Line,0.523,100.1,5385.8,1,0.045,42,0,0.0,0,0.0,0.0,100.1,1,0.018,1,0,0.0,0,0.0,0.0,100.1,1,0.018,1,0,0.0,0,0.0,0.0,100.1,1,0.018,1,0,0.0,0,0.0,0.0,100.1,1,0.018,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,100,False,Line,1,1122-1742-1,Line,0.591,100.12,5526.5,1,0.375,42,0,0.0,0,0.0,0.0,100.1,1,0.139,1,0,0.0,0,0.0,0.0,100.1,1,0.139,1,0,0.0,0,0.0,0.0,100.1,1,0.139,1,0,0.0,0,0.0,0.0,100.1,1,0.139,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,105,False,Line,1,3581-89516-1,Line,0.147,100.12,6129.4,1,0.06,12,0,0.0,0,0.0,0.0,100.1,1,0.047,1,0,0.0,0,0.0,0.0,100.1,1,0.047,1,0,0.0,0,0.0,0.0,100.1,1,0.047,1,0,0.0,0,0.0,0.0,100.1,1,0.047,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,113,False,Line,1,3581-89516-1,Line,0.127,100.1,5520.2,1,0.011,13,0,0.0,0,0.0,0.0,100.1,1,0.007,1,0,0.0,0,0.0,0.0,100.1,1,0.007,1,0,0.0,0,0.0,0.0,100.1,1,0.007,1,0,0.0,0,0.0,0.0,100.1,1,0.007,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,114,False,Line,1,3581-89516-1,Line,0.203,100.16,5115.9,1,0.24,6,0,0.0,0,0.0,0.0,100.1,1,0.209,1,0,0.0,0,0.0,0.0,100.1,1,0.209,1,0,0.0,0,0.0,0.0,100.1,1,0.209,1,0,0.0,0,0.0,0.0,100.1,1,0.209,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,117,False,Line,1,3581-89516-1,Line,0.19,100.15,4545.0,1,0.196,8,0,0.0,0,0.0,0.0,100.1,1,0.163,1,0,0.0,0,0.0,0.0,100.1,1,0.163,1,0,0.0,0,0.0,0.0,100.1,1,0.163,1,0,0.0,0,0.0,0.0,100.1,1,0.163,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,118,False,Line,1,3581-89516-1,Line,0.243,100.2,4463.0,1,0.351,8,0,0.0,0,0.0,0.0,100.1,1,0.292,1,0,0.0,0,0.0,0.0,100.1,1,0.292,1,0,0.0,0,0.0,0.0,100.1,1,0.292,1,0,0.0,0,0.0,0.0,100.1,1,0.292,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,121,False,Line,1,3581-89516-1,Line,0.219,100.18,5466.9,1,0.267,10,0,0.0,0,0.0,0.0,100.1,1,0.198,1,0,0.0,0,0.0,0.0,100.1,1,0.198,1,0,0.0,0,0.0,0.0,100.1,1,0.198,1,0,0.0,0,0.0,0.0,100.1,1,0.198,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,122,False,Line,1,3581-89516-1,Line,0.154,100.13,5880.3,1,0.106,13,0,0.0,0,0.0,0.0,100.1,1,0.076,1,0,0.0,0,0.0,0.0,100.1,1,0.076,1,0,0.0,0,0.0,0.0,100.1,1,0.076,1,0,0.0,0,0.0,0.0,100.1,1,0.076,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,123,False,Line,1,3581-89516-1,Line,0.179,100.15,5593.8,1,0.147,13,0,0.0,0,0.0,0.0,100.1,1,0.11,1,0,0.0,0,0.0,0.0,100.1,1,0.11,1,0,0.0,0,0.0,0.0,100.1,1,0.11,1,0,0.0,0,0.0,0.0,100.1,1,0.11,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,124,False,Line,1,3581-89516-1,Line,0.128,100.1,5307.9,1,0.013,14,0,0.0,0,0.0,0.0,100.1,1,0.011,1,0,0.0,0,0.0,0.0,100.1,1,0.011,1,0,0.0,0,0.0,0.0,100.1,1,0.011,1,0,0.0,0,0.0,0.0,100.1,1,0.011,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,130,False,Line,1,3581-89516-1,Line,0.165,100.13,5592.5,1,0.109,13,0,0.0,0,0.0,0.0,100.1,1,0.083,1,0,0.0,0,0.0,0.0,100.1,1,0.083,1,0,0.0,0,0.0,0.0,100.1,1,0.083,1,0,0.0,0,0.0,0.0,100.1,1,0.083,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,131,False,Line,1,3581-89516-1,Line,0.184,100.15,6470.8,1,0.178,12,0,0.0,0,0.0,0.0,100.1,1,0.126,1,0,0.0,0,0.0,0.0,100.1,1,0.126,1,0,0.0,0,0.0,0.0,100.1,1,0.126,1,0,0.0,0,0.0,0.0,100.1,1,0.126,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,132,False,Line,1,3581-89516-1,Line,0.129,100.1,6470.8,1,0.015,14,0,0.0,0,0.0,0.0,100.1,1,0.011,1,0,0.0,0,0.0,0.0,100.1,1,0.011,1,0,0.0,0,0.0,0.0,100.1,1,0.011,1,0,0.0,0,0.0,0.0,100.1,1,0.011,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,136,False,Line,1,3581-89516-1,Line,0.213,100.17,5378.8,1,0.407,11,0,0.0,0,0.0,0.0,100.1,1,0.218,1,0,0.0,0,0.0,0.0,100.1,1,0.218,1,0,0.0,0,0.0,0.0,100.1,1,0.218,1,0,0.0,0,0.0,0.0,100.1,1,0.218,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,137,False,Line,1,3581-89516-1,Line,0.213,100.17,5053.5,1,0.308,11,0,0.0,0,0.0,0.0,100.1,1,0.219,1,0,0.0,0,0.0,0.0,100.1,1,0.219,1,0,0.0,0,0.0,0.0,100.1,1,0.219,1,0,0.0,0,0.0,0.0,100.1,1,0.219,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,138,False,Line,1,3581-89516-1,Line,0.222,100.18,4944.5,1,0.293,8,0,0.0,0,0.0,0.0,100.1,1,0.24,1,0,0.0,0,0.0,0.0,100.1,1,0.24,1,0,0.0,0,0.0,0.0,100.1,1,0.24,1,0,0.0,0,0.0,0.0,100.1,1,0.24,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,139,False,Line,1,3581-89516-1,Line,0.196,100.16,4762.0,1,0.211,9,0,0.0,0,0.0,0.0,100.1,1,0.176,1,0,0.0,0,0.0,0.0,100.1,1,0.176,1,0,0.0,0,0.0,0.0,100.1,1,0.176,1,0,0.0,0,0.0,0.0,100.1,1,0.176,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,140,False,Line,1,3581-89516-1,Line,0.209,100.17,4640.4,1,0.254,8,0,0.0,0,0.0,0.0,100.1,1,0.209,1,0,0.0,0,0.0,0.0,100.1,1,0.209,1,0,0.0,0,0.0,0.0,100.1,1,0.209,1,0,0.0,0,0.0,0.0,100.1,1,0.209,1,0,0.0,0,0.0,0.0,100.1,1
1021-2361-1,141,False,Line,1,3581-89516-1,Line,0.147,100.12,4579.6,1,0.076,10,0,0.0,0,0.0,0.0,100.1,1,0.059,1,0,0.0,0,0.0,0.0,100.1,1,0.059,1,0,0.0,0,0.0,0.0,100.1,1,0.059,1,0,0.0,0,0.0,0.0,100.1,1,0.059,1,0,0.0,0,0.0,0.0,100.1,1
1021-10210-1,99,False,Line,1,1122-1742-1,Line,0.531,100.1,5385.8,1,0.082,42,0,0.0,0,0.0,0.0,100.1,1,0.032,1,0,0.0,0,0.0,0.0,100.1,1,0.032,1,0,0.0,0,0.0,0.0,100.1,1,0.032,1,0,0.0,0,0.0,0.0,100.1,1,0.032,1,0,0.0,0,0.0,0.0,100.1,1
1021-10210-1,100,False,Line,1,1122-1742-1,Line,0.572,100.11,5526.5,1,0.282,42,0,0.0,0,0.0,0.0,100.1,1,0.105,1,0,0.0,0,0.0,0.0,100.1,1,0.105,1,0,0.0,0,0.0,0.0,100.1,1,0.105,1,0,0.0,0,0.0,0.0,100.1,1,0.105,1,0,0.0,0,0.0,0.0,100.1,1
1031-1181-1,0,False,Line,1,3581-89516-1,Line,0.198,100.16,5299.5,1,0.184,13,0,0.0,0,0.0,0.0,100.1,1,0.145,1,0,0.0,0,0.0,0.0,100.1,1,0.145,1,0,0.0,0,0.0,0.0,100.1,1,0.145,1,0,0.0,0,0.0,0.0,100.1,1,0.145,1,0,0.0,0,0.0,0.0,100.1,1
1031-1181-1,2,False,Line,1,3581-89516-1,Line,0.987,100.8,6323.1,1,2.249,13,0,0.0,0,0.0,0.0,100.1,1,1.676,1,0,0.0,0,0.0,0.0,100.1,1,1.676,1,0,0.0,0,0.0,0.0,100.1,1,1.676,1,0,0.0,0,0.0,0.0,100.1,1,1.676,1,0,0.0,0,0.0,0.0,100.1,1
1031-1181-1,3,False,Line,1,3581-89516-1,Line,0.521,100.42,6415.3,1,1.143,9,0,0.0,0,0.0,0.0,100.1,1,0.96,1,0,0.0,0,0.0,0.0,100.1,1,0.96,1,0,0.0,0,0.0,0.0,100.1,1,0.96,1,0,0.0,0,0.0,0.0,100.1,1,0.96,1,0,0.0,0,0.0,0.0,100.1,1
1031-1181-1,4,False,Line,1,3581-89516-1,Line,0.647,100.53,6364.3,1,1.476,10,0,0.0,0,0.0,0.0,100.1,1,1.074,1,0,0.0,0,0.0,0.0,100.1,1,1.074,1,0,0.0,0,0.0,0.0,100.1,1,1.074,1,0,0.0,0,0.0,0.0,100.1,1,1.074,1,0,0.0,0,0.0,0.0,100.1,1
