outage,hour,islanding,kind,n_over,worst_branch,worst_kind,over_MW,worst_pct,wind_avail_MW,eir_cleared,eir_mw,eir_nodes,eir_new_overloads,eir_new_MW,eir_worsened,eir_resid_MW,eir_worst_new_pct,eir_max_load_pct,ovl_cleared,ovl_mw,ovl_nodes,ovl_new_overloads,ovl_new_MW,ovl_worsened,ovl_resid_MW,ovl_worst_new_pct,ovl_max_load_pct,veto_cleared,veto_mw,veto_nodes,veto_new_overloads,veto_new_MW,veto_worsened,veto_resid_MW,veto_worst_new_pct,veto_max_load_pct,lp_cleared,lp_mw,lp_nodes,lp_new_overloads,lp_new_MW,lp_worsened,lp_resid_MW,lp_worst_new_pct,lp_max_load_pct,lp_feasible
1551-16011-1,167,True,Line,1,3581-89516-1,Line,0.428,100.35,3161.9,1,0.969,26,0,0.0,0,0.0,0.0,100.1,1,0.604,1,0,0.0,0,0.0,0.0,100.1,1,0.604,1,0,0.0,0,0.0,0.0,100.1,1,0.604,1,0,0.0,0,0.0,0.0,100.1,1
1571-5191-1,0,True,Line,1,3581-89516-1,Line,0.593,100.48,5299.5,1,1.19,12,0,0.0,0,0.0,0.0,100.1,1,0.929,1,0,0.0,0,0.0,0.0,100.1,1,0.929,1,0,0.0,0,0.0,0.0,100.1,1,0.929,1,0,0.0,0,0.0,0.0,100.1,1
1571-5191-1,7,True,Line,1,3581-89516-1,Line,0.411,100.33,6073.6,1,0.762,15,0,0.0,0,0.0,0.0,100.1,1,0.569,1,0,0.0,0,0.0,0.0,100.1,1,0.569,1,0,0.0,0,0.0,0.0,100.1,1,0.569,1,0,0.0,0,0.0,0.0,100.1,1
1571-5191-1,50,True,Line,1,3581-89516-1,Line,1.432,101.16,5312.4,1,6.67,25,0,0.0,0,0.0,0.0,100.1,1,2.588,2,0,0.0,0,0.0,0.0,100.1,1,2.588,2,0,0.0,0,0.0,0.0,100.1,1,2.588,2,0,0.0,0,0.0,0.0,100.1,1
1571-5191-1,65,True,Line,1,3581-89516-1,Line,0.588,100.48,5388.6,1,3.211,21,0,0.0,0,0.0,0.0,100.1,1,0.979,1,0,0.0,0,0.0,0.0,100.1,1,0.979,1,0,0.0,0,0.0,0.0,100.1,1,0.979,1,0,0.0,0,0.0,0.0,100.1,1
1571-5191-1,79,True,Line,1,3581-89516-1,Line,1.959,101.59,2728.8,1,8.013,25,0,0.0,0,0.0,0.0,100.1,1,3.63,1,0,0.0,0,0.0,0.0,100.1,1,3.63,1,0,0.0,0,0.0,0.0,100.1,1,3.63,1,0,0.0,0,0.0,0.0,100.1,1
1571-5191-1,94,True,Line,1,3581-89516-1,Line,0.757,100.62,5470.0,1,2.663,25,0,0.0,0,0.0,0.0,100.1,1,1.253,1,0,0.0,0,0.0,0.0,100.1,1,1.253,1,0,0.0,0,0.0,0.0,100.1,1,1.253,1,0,0.0,0,0.0,0.0,100.1,1
1571-5191-1,167,True,Line,1,3581-89516-1,Line,1.479,101.2,3161.9,1,4.322,25,0,0.0,0,0.0,0.0,100.1,1,2.68,1,0,0.0,0,0.0,0.0,100.1,1,2.68,1,0,0.0,0,0.0,0.0,100.1,1,2.68,1,0,0.0,0,0.0,0.0,100.1,1
1631-2671-1,50,True,Line,2,1122-1742-1,Line,1.272,100.12,5312.4,1,0.323,34,0,0.0,0,0.0,0.0,100.1,1,0.154,1,0,0.0,0,0.0,0.0,100.1,1,0.154,1,0,0.0,0,0.0,0.0,100.1,1,0.154,1,0,0.0,0,0.0,0.0,100.1,1
1631-2671-1,159,True,Line,2,T3464-3462-34641-1-w1,Transformer,1.191,100.12,5313.0,1,0.892,55,0,0.0,0,0.0,0.0,100.1,1,0.638,1,0,0.0,0,0.0,0.0,100.1,1,0.638,1,0,0.0,0,0.0,0.0,100.1,1,0.638,1,0,0.0,0,0.0,0.0,100.1,1
1641-16410-1,29,True,Line,1,2781-4951-1,Line,0.247,100.23,5968.4,1,0.173,5,0,0.0,0,0.0,0.0,100.1,1,0.173,2,0,0.0,0,0.0,0.0,100.1,1,0.173,2,0,0.0,0,0.0,0.0,100.1,1,0.173,1,0,0.0,0,0.0,0.0,100.1,1
1661-1951-1,0,True,Line,1,3581-89516-1,Line,0.517,100.42,5299.5,1,0.998,13,0,0.0,0,0.0,0.0,100.1,1,0.779,1,0,0.0,0,0.0,0.0,100.1,1,0.779,1,0,0.0,0,0.0,0.0,100.1,1,0.779,1,0,0.0,0,0.0,0.0,100.1,1
1661-1951-1,7,True,Line,1,3581-89516-1,Line,0.593,100.48,6073.6,1,1.243,16,0,0.0,0,0.0,0.0,100.1,1,0.931,1,0,0.0,0,0.0,0.0,100.1,1,0.931,1,0,0.0,0,0.0,0.0,100.1,1,0.931,1,0,0.0,0,0.0,0.0,100.1,1
1661-1951-1,21,True,Line,1,3581-89516-1,Line,0.472,100.38,4735.3,1,0.978,7,0,0.0,0,0.0,0.0,100.1,1,0.863,1,0,0.0,0,0.0,0.0,100.1,1,0.863,1,0,0.0,0,0.0,0.0,100.1,1,0.863,1,0,0.0,0,0.0,0.0,100.1,1
1661-1951-1,29,True,Line,1,3581-89516-1,Line,0.598,100.49,5968.4,1,1.561,10,0,0.0,0,0.0,0.0,100.1,1,1.175,1,0,0.0,0,0.0,0.0,100.1,1,1.175,1,0,0.0,0,0.0,0.0,100.1,1,1.175,1,0,0.0,0,0.0,0.0,100.1,1
1661-1951-1,50,True,Line,1,3581-89516-1,Line,0.604,100.49,5312.4,1,2.416,26,0,0.0,0,0.0,0.0,100.1,1,0.953,1,0,0.0,0,0.0,0.0,100.1,1,0.953,1,0,0.0,0,0.0,0.0,100.1,1,0.953,1,0,0.0,0,0.0,0.0,100.1,1
1661-1951-1,58,True,Line,1,3581-89516-1,Line,0.625,100.51,4583.8,1,2.459,26,0,0.0,0,0.0,0.0,100.1,1,0.993,1,0,0.0,0,0.0,0.0,100.1,1,0.993,1,0,0.0,0,0.0,0.0,100.1,1,0.993,1,0,0.0,0,0.0,0.0,100.1,1
1661-1951-1,65,True,Line,1,3581-89516-1,Line,0.532,100.43,5388.6,1,2.769,22,0,0.0,0,0.0,0.0,100.1,1,0.862,1,0,0.0,0,0.0,0.0,100.1,1,0.862,1,0,0.0,0,0.0,0.0,100.1,1,0.862,1,0,0.0,0,0.0,0.0,100.1,1
1661-1951-1,72,True,Line,1,3581-89516-1,Line,0.559,100.45,5745.9,1,2.677,19,0,0.0,0,0.0,0.0,100.1,1,1.078,1,0,0.0,0,0.0,0.0,100.1,1,1.078,1,0,0.0,0,0.0,0.0,100.1,1,1.078,1,0,0.0,0,0.0,0.0,100.1,1
1661-1951-1,79,True,Line,1,3581-89516-1,Line,0.681,100.55,2728.8,1,2.408,26,0,0.0,0,0.0,0.0,100.1,1,1.104,1,0,0.0,0,0.0,0.0,100.1,1,1.104,1,0,0.0,0,0.0,0.0,100.1,1,1.104,1,0,0.0,0,0.0,0.0,100.1,1
1661-1951-1,94,True,Line,1,3581-89516-1,Line,0.573,100.47,5470.0,1,1.868,26,0,0.0,0,0.0,0.0,100.1,1,0.89,1,0,0.0,0,0.0,0.0,100.1,1,0.89,1,0,0.0,0,0.0,0.0,100.1,1,0.89,1,0,0.0,0,0.0,0.0,100.1,1
1661-1951-1,108,True,Line,2,3691-4041-1,Line,6.074,102.82,7006.9,1,21.231,14,0,0.0,0,0.0,0.0,100.1,1,9.432,1,0,0.0,0,0.0,0.0,100.1,1,9.432,1,0,0.0,0,0.0,0.0,100.1,1,9.432,1,0,0.0,0,0.0,0.0,100.1,1
1661-1951-1,116,True,Line,1,3581-89516-1,Line,0.455,100.37,4604.0,1,0.963,7,0,0.0,0,0.0,0.0,100.1,1,0.821,1,0,0.0,0,0.0,0.0,100.1,1,0.821,1,0,0.0,0,0.0,0.0,100.1,1,0.821,1,0,0.0,0,0.0,0.0,100.1,1
1661-1951-1,123,True,Line,1,3581-89516-1,Line,0.573,100.47,5593.8,1,1.195,13,0,0.0,0,0.0,0.0,100.1,1,0.89,1,0,0.0,0,0.0,0.0,100.1,1,0.89,1,0,0.0,0,0.0,0.0,100.1,1,0.89,1,0,0.0,0,0.0,0.0,100.1,1
1661-1951-1,130,True,Line,1,3581-89516-1,Line,0.582,100.47,5592.5,1,1.21,13,0,0.0,0,0.0,0.0,100.1,1,0.908,1,0,0.0,0,0.0,0.0,100.1,1,0.908,1,0,0.0,0,0.0,0.0,100.1,1,0.908,1,0,0.0,0,0.0,0.0,100.1,1
1661-1951-1,137,True,Line,1,3581-89516-1,Line,0.497,100.4,5053.5,1,1.31,11,0,0.0,0,0.0,0.0,100.1,1,0.926,1,0,0.0,0,0.0,0.0,100.1,1,0.926,1,0,0.0,0,0.0,0.0,100.1,1,0.926,1,0,0.0,0,0.0,0.0,100.1,1
1661-1951-1,145,True,Line,1,3581-89516-1,Line,0.542,100.44,4124.9,1,1.617,26,0,0.0,0,0.0,0.0,100.1,1,0.829,1,0,0.0,0,0.0,0.0,100.1,1,0.829,1,0,0.0,0,0.0,0.0,100.1,1,0.829,1,0,0.0,0,0.0,0.0,100.1,1
1661-1951-1,152,True,Line,1,3581-89516-1,Line,0.566,100.46,4161.2,1,1.555,25,0,0.0,0,0.0,0.0,100.1,1,0.877,1,0,0.0,0,0.0,0.0,100.1,1,0.877,1,0,0.0,0,0.0,0.0,100.1,1,0.877,1,0,0.0,0,0.0,0.0,100.1,1
1661-1951-1,159,True,Line,1,3581-89516-1,Line,0.556,100.45,5313.0,1,1.492,25,0,0.0,0,0.0,0.0,100.1,1,0.858,1,0,0.0,0,0.0,0.0,100.1,1,0.858,1,0,0.0,0,0.0,0.0,100.1,1,0.858,1,0,0.0,0,0.0,0.0,100.1,1
1661-1951-1,167,True,Line,1,3581-89516-1,Line,0.499,100.41,3161.9,1,1.193,26,0,0.0,0,0.0,0.0,100.1,1,0.744,1,0,0.0,0,0.0,0.0,100.1,1,0.744,1,0,0.0,0,0.0,0.0,100.1,1,0.744,1,0,0.0,0,0.0,0.0,100.1,1
1671-1941-1,94,True,Line,1,3581-89516-1,Line,0.228,100.19,5470.0,1,0.438,26,0,0.0,0,0.0,0.0,100.1,1,0.209,1,0,0.0,0,0.0,0.0,100.1,1,0.209,1,0,0.0,0,0.0,0.0,100.1,1,0.209,1,0,0.0,0,0.0,0.0,100.1,1
1671-1941-1,101,True,Line,2,T3464-3462-34641-1-w1,Transformer,1.921,100.2,5965.5,1,3.688,53,0,0.0,0,0.0,0.0,100.1,1,2.58,1,0,0.0,0,0.0,0.0,100.1,1,2.58,1,0,0.0,0,0.0,0.0,100.1,1,2.58,1,0,0.0,0,0.0,0.0,100.1,1
1671-1941-1,108,True,Line,3,T3464-3462-34641-1-w1,Transformer,4.434,100.42,7006.9,0,13.425,75,0,0.0,0,0.517,0.0,100.1,1,28.579,2,1,0.592,0,0.0,100.31,100.31,1,19.391,2,0,0.0,0,0.0,0.0,100.1,1,9.14,2,0,0.0,0,0.0,0.0,100.1,1
1671-1941-1,116,True,Line,1,3581-89516-1,Line,0.432,100.35,4604.0,1,0.895,7,0,0.0,0,0.0,0.0,100.1,1,0.763,1,0,0.0,0,0.0,0.0,100.1,1,0.763,1,0,0.0,0,0.0,0.0,100.1,1,0.763,1,0,0.0,0,0.0,0.0,100.1,1
1671-1941-1,137,True,Line,2,2781-4951-1,Line,0.806,100.37,5053.5,1,1.388,15,0,0.0,0,0.0,0.0,100.1,1,22.36,1,0,0.0,0,0.0,0.0,100.1,1,22.36,1,0,0.0,0,0.0,0.0,100.1,1,1.071,2,0,0.0,0,0.0,0.0,100.1,1
1671-1941-1,152,True,Line,1,3581-89516-1,Line,0.155,100.13,4161.2,1,0.112,25,0,0.0,0,0.0,0.0,100.1,1,0.063,1,0,0.0,0,0.0,0.0,100.1,1,0.063,1,0,0.0,0,0.0,0.0,100.1,1,0.063,1,0,0.0,0,0.0,0.0,100.1,1
1671-1941-1,159,True,Line,3,T3464-3462-34641-1-w1,Transformer,4.093,100.39,5313.0,0,11.508,80,0,0.0,0,0.519,0.0,100.1,1,22.118,2,0,0.0,0,0.0,0.0,100.1,1,17.341,3,0,0.0,0,0.0,0.0,100.1,1,8.206,2,0,0.0,0,0.0,0.0,100.1,1
1691-5131-1,50,True,Line,1,3082-3122-1,Line,3.439,100.54,5312.4,1,13.508,19,0,0.0,0,0.0,0.0,100.1,1,5.939,1,0,0.0,0,0.0,0.0,100.1,1,5.939,1,0,0.0,0,0.0,0.0,100.1,1,5.939,1,0,0.0,0,0.0,0.0,100.1,1
1691-51319-1,36,True,Line,1,3082-3122-1,Line,1.78,100.28,6805.4,1,4.494,19,0,0.0,0,0.0,0.0,100.1,1,2.423,1,0,0.0,0,0.0,0.0,100.1,1,2.423,1,0,0.0,0,0.0,0.0,100.1,1,2.423,1,0,0.0,0,0.0,0.0,100.1,1
1691-51319-1,50,True,Line,1,3082-3122-1,Line,7.87,101.24,5312.4,1,34.749,20,0,0.0,0,0.0,0.0,100.1,1,15.298,1,0,0.0,0,0.0,0.0,100.1,1,15.298,1,0,0.0,0,0.0,0.0,100.1,1,15.298,1,0,0.0,0,0.0,0.0,100.1,1
1701-1761-1,50,True,Line,2,1122-1742-1,Line,1.397,100.13,5312.4,1,0.544,34,0,0.0,0,0.0,0.0,100.1,1,0.284,1,0,0.0,0,0.0,0.0,100.1,1,0.284,1,0,0.0,0,0.0,0.0,100.1,1,0.282,2,0,0.0,0,0.0,0.0,100.1,1
1701-1761-1,108,True,Line,1,3691-4041-1,Line,0.321,100.17,7006.9,1,0.281,8,0,0.0,0,0.0,0.0,100.1,1,0.233,1,0,0.0,0,0.0,0.0,100.1,1,0.233,1,0,0.0,0,0.0,0.0,100.1,1,0.233,1,0,0.0,0,0.0,0.0,100.1,1
1701-1761-1,159,True,Line,2,T3464-3462-34641-1-w1,Transformer,1.208,100.12,5313.0,1,0.883,55,0,0.0,0,0.0,0.0,100.1,1,0.632,1,0,0.0,0,0.0,0.0,100.1,1,0.632,1,0,0.0,0,0.0,0.0,100.1,1,0.632,1,0,0.0,0,0.0,0.0,100.1,1
1741-1851-1,36,True,Line,1,3082-3122-1,Line,4.208,100.66,6805.4,1,14.041,18,0,0.0,0,0.0,0.0,100.1,1,7.565,1,0,0.0,0,0.0,0.0,100.1,1,7.565,1,0,0.0,0,0.0,0.0,100.1,1,7.565,1,0,0.0,0,0.0,0.0,100.1,1
1741-1851-1,50,True,Line,1,3082-3122-1,Line,10.151,101.6,5312.4,1,45.827,19,1,0.141,0,0.0,100.11,100.11,1,20.147,1,0,0.0,0,0.0,0.0,100.1,1,20.147,1,0,0.0,0,0.0,0.0,100.1,1,20.147,1,0,0.0,0,0.0,0.0,100.1,1
1741-4511-1,36,True,Line,1,3082-3122-1,Line,1.158,100.18,6805.4,1,2.06,18,0,0.0,0,0.0,0.0,100.1,1,1.11,1,0,0.0,0,0.0,0.0,100.1,1,1.11,1,0,0.0,0,0.0,0.0,100.1,1,1.11,1,0,0.0,0,0.0,0.0,100.1,1
1741-4511-1,50,True,Line,1,3082-3122-1,Line,7.286,101.15,5312.4,1,32.029,19,0,0.0,0,0.0,0.0,100.1,1,14.081,1,0,0.0,0,0.0,0.0,100.1,1,14.081,1,0,0.0,0,0.0,0.0,100.1,1,14.081,1,0,0.0,0,0.0,0.0,100.1,1
1741-51319-1,36,True,Line,1,3082-3122-1,Line,1.791,100.28,6805.4,1,4.526,19,0,0.0,0,0.0,0.0,100.1,1,2.444,1,0,0.0,0,0.0,0.0,100.1,1,2.444,1,0,0.0,0,0.0,0.0,100.1,1,2.444,1,0,0.0,0,0.0,0.0,100.1,1
1741-51319-1,50,True,Line,1,3082-3122-1,Line,7.881,101.24,5312.4,1,34.694,20,0,0.0,0,0.0,0.0,100.1,1,15.3,1,0,0.0,0,0.0,0.0,100.1,1,15.3,1,0,0.0,0,0.0,0.0,100.1,1,15.3,1,0,0.0,0,0.0,0.0,100.1,1
1831-2091-1,0,True,Line,2,2781-4951-1,Line,13.819,112.83,5299.5,1,16.625,4,0,0.0,0,0.0,0.0,100.1,1,16.625,1,0,0.0,0,0.0,0.0,100.1,1,16.625,1,0,0.0,0,0.0,0.0,100.1,1,16.625,1,0,0.0,0,0.0,0.0,100.1,1
1831-2091-1,7,True,Line,1,3581-89516-1,Line,0.166,100.13,6073.6,1,0.113,16,0,0.0,0,0.0,0.0,100.1,1,0.084,1,0,0.0,0,0.0,0.0,100.1,1,0.084,1,0,0.0,0,0.0,0.0,100.1,1,0.084,1,0,0.0,0,0.0,0.0,100.1,1
1831-2091-1,21,True,Line,1,3581-89516-1,Line,0.202,100.16,4735.3,1,0.222,7,0,0.0,0,0.0,0.0,100.1,1,0.196,1,0,0.0,0,0.0,0.0,100.1,1,0.196,1,0,0.0,0,0.0,0.0,100.1,1,0.196,1,0,0.0,0,0.0,0.0,100.1,1
1831-2091-1,29,True,Line,2,2781-4951-1,Line,15.891,114.75,5968.4,1,19.138,4,0,0.0,0,0.0,0.0,100.1,1,19.138,1,0,0.0,0,0.0,0.0,100.1,1,19.138,1,0,0.0,0,0.0,0.0,100.1,1,19.138,1,0,0.0,0,0.0,0.0,100.1,1
1831-2091-1,50,True,Line,1,3581-89516-1,Line,0.172,100.14,5312.4,1,0.244,26,0,0.0,0,0.0,0.0,100.1,1,0.096,1,0,0.0,0,0.0,0.0,100.1,1,0.096,1,0,0.0,0,0.0,0.0,100.1,1,0.096,1,0,0.0,0,0.0,0.0,100.1,1
1831-2091-1,58,True,Line,1,3581-89516-1,Line,0.187,100.15,4583.8,1,0.314,26,0,0.0,0,0.0,0.0,100.1,1,0.127,1,0,0.0,0,0.0,0.0,100.1,1,0.127,1,0,0.0,0,0.0,0.0,100.1,1,0.127,1,0,0.0,0,0.0,0.0,100.1,1
1831-2091-1,65,True,Line,1,3581-89516-1,Line,0.135,100.11,5388.6,1,0.083,22,0,0.0,0,0.0,0.0,100.1,1,0.026,1,0,0.0,0,0.0,0.0,100.1,1,0.026,1,0,0.0,0,0.0,0.0,100.1,1,0.026,1,0,0.0,0,0.0,0.0,100.1,1
1831-2091-1,72,True,Line,1,3581-89516-1,Line,0.165,100.13,5745.9,1,0.258,19,0,0.0,0,0.0,0.0,100.1,1,0.104,1,0,0.0,0,0.0,0.0,100.1,1,0.104,1,0,0.0,0,0.0,0.0,100.1,1,0.104,1,0,0.0,0,0.0,0.0,100.1,1
1831-2091-1,79,True,Line,1,3581-89516-1,Line,0.266,100.22,2728.8,1,0.616,26,0,0.0,0,0.0,0.0,100.1,1,0.282,1,0,0.0,0,0.0,0.0,100.1,1,0.282,1,0,0.0,0,0.0,0.0,100.1,1,0.282,1,0,0.0,0,0.0,0.0,100.1,1
1831-2091-1,94,True,Line,1,3581-89516-1,Line,0.186,100.15,5470.0,1,0.262,26,0,0.0,0,0.0,0.0,100.1,1,0.125,1,0,0.0,0,0.0,0.0,100.1,1,0.125,1,0,0.0,0,0.0,0.0,100.1,1,0.125,1,0,0.0,0,0.0,0.0,100.1,1
1831-2091-1,108,True,Line,2,3691-4041-1,Line,0.91,100.37,7006.9,1,1.201,24,0,0.0,0,0.0,0.0,100.1,1,0.981,3,0,0.0,0,0.0,0.0,100.1,1,1.187,1,0,0.0,0,0.0,0.0,100.1,1,0.981,2,0,0.0,0,0.0,0.0,100.1,1
1831-2091-1,116,True,Line,1,3581-89516-1,Line,0.195,100.16,4604.0,1,0.209,7,0,0.0,0,0.0,0.0,100.1,1,0.178,1,0,0.0,0,0.0,0.0,100.1,1,0.178,1,0,0.0,0,0.0,0.0,100.1,1,0.178,1,0,0.0,0,0.0,0.0,100.1,1
1831-2091-1,123,True,Line,1,3581-89516-1,Line,0.153,100.12,5593.8,1,0.079,13,0,0.0,0,0.0,0.0,100.1,1,0.059,1,0,0.0,0,0.0,0.0,100.1,1,0.059,1,0,0.0,0,0.0,0.0,100.1,1,0.059,1,0,0.0,0,0.0,0.0,100.1,1
1831-2091-1,130,True,Line,1,3581-89516-1,Line,0.16,100.13,5592.5,1,0.097,13,0,0.0,0,0.0,0.0,100.1,1,0.072,1,0,0.0,0,0.0,0.0,100.1,1,0.072,1,0,0.0,0,0.0,0.0,100.1,1,0.072,1,0,0.0,0,0.0,0.0,100.1,1
1831-2091-1,137,True,Line,2,2781-4951-1,Line,13.294,112.34,5053.5,1,15.989,4,0,0.0,0,0.0,0.0,100.1,1,15.989,1,0,0.0,0,0.0,0.0,100.1,1,15.989,1,0,0.0,0,0.0,0.0,100.1,1,15.989,1,0,0.0,0,0.0,0.0,100.1,1
1831-2091-1,145,True,Line,1,3581-89516-1,Line,0.188,100.15,4124.9,1,0.251,26,0,0.0,0,0.0,0.0,100.1,1,0.129,1,0,0.0,0,0.0,0.0,100.1,1,0.129,1,0,0.0,0,0.0,0.0,100.1,1,0.129,1,0,0.0,0,0.0,0.0,100.1,1
1831-2091-1,152,True,Line,1,3581-89516-1,Line,0.194,100.16,4161.2,1,0.249,25,0,0.0,0,0.0,0.0,100.1,1,0.14,1,0,0.0,0,0.0,0.0,100.1,1,0.14,1,0,0.0,0,0.0,0.0,100.1,1,0.14,1,0,0.0,0,0.0,0.0,100.1,1
1831-2091-1,159,True,Line,1,3581-89516-1,Line,0.159,100.13,5313.0,1,0.125,25,0,0.0,0,0.0,0.0,100.1,1,0.072,1,0,0.0,0,0.0,0.0,100.1,1,0.072,1,0,0.0,0,0.0,0.0,100.1,1,0.072,1,0,0.0,0,0.0,0.0,100.1,1
1831-2091-1,167,True,Line,1,3581-89516-1,Line,0.163,100.13,3161.9,1,0.127,26,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1
1881-18810-1,29,True,Line,1,2781-4951-1,Line,0.157,100.15,5968.4,1,0.063,5,0,0.0,0,0.0,0.0,100.1,1,0.063,1,0,0.0,0,0.0,0.0,100.1,1,0.063,1,0,0.0,0,0.0,0.0,100.1,1,0.063,1,0,0.0,0,0.0,0.0,100.1,1
1881-18810-1,152,True,Line,1,3581-89516-1,Line,0.185,100.15,4161.2,1,0.219,25,0,0.0,0,0.0,0.0,100.1,1,0.124,1,0,0.0,0,0.0,0.0,100.1,1,0.124,1,0,0.0,0,0.0,0.0,100.1,1,0.124,1,0,0.0,0,0.0,0.0,100.1,1
1901-50619-1,50,True,Line,2,1122-1742-1,Line,2.555,100.24,5312.4,1,3.296,19,0,0.0,0,0.0,0.0,100.1,1,1.953,1,0,0.0,0,0.0,0.0,100.1,1,1.953,1,0,0.0,0,0.0,0.0,100.1,1,1.811,2,0,0.0,0,0.0,0.0,100.1,1
1971-2731-1,108,True,Line,1,3581-89516-1,Line,0.149,100.12,7006.9,1,0.121,20,0,0.0,0,0.0,0.0,100.1,1,0.051,1,0,0.0,0,0.0,0.0,100.1,1,0.051,1,0,0.0,0,0.0,0.0,100.1,1,0.051,1,0,0.0,0,0.0,0.0,100.1,1
1971-2731-1,130,True,Line,1,3581-89516-1,Line,0.15,100.12,5592.5,1,0.072,13,0,0.0,0,0.0,0.0,100.1,1,0.054,1,0,0.0,0,0.0,0.0,100.1,1,0.054,1,0,0.0,0,0.0,0.0,100.1,1,0.054,1,0,0.0,0,0.0,0.0,100.1,1
1971-2731-1,159,True,Line,1,3581-89516-1,Line,0.143,100.12,5313.0,1,0.068,25,0,0.0,0,0.0,0.0,100.1,1,0.039,1,0,0.0,0,0.0,0.0,100.1,1,0.039,1,0,0.0,0,0.0,0.0,100.1,1,0.039,1,0,0.0,0,0.0,0.0,100.1,1
1971-16110-1,50,True,Line,1,3581-89516-1,Line,0.427,100.35,5312.4,1,1.528,26,0,0.0,0,0.0,0.0,100.1,1,0.602,1,0,0.0,0,0.0,0.0,100.1,1,0.602,1,0,0.0,0,0.0,0.0,100.1,1,0.602,1,0,0.0,0,0.0,0.0,100.1,1
1971-16110-1,58,True,Line,1,3581-89516-1,Line,0.418,100.34,4583.8,1,1.447,26,0,0.0,0,0.0,0.0,100.1,1,0.585,1,0,0.0,0,0.0,0.0,100.1,1,0.585,1,0,0.0,0,0.0,0.0,100.1,1,0.585,1,0,0.0,0,0.0,0.0,100.1,1
1971-16110-1,65,True,Line,1,3581-89516-1,Line,0.426,100.35,5388.6,1,2.054,22,0,0.0,0,0.0,0.0,100.1,1,0.64,1,0,0.0,0,0.0,0.0,100.1,1,0.64,1,0,0.0,0,0.0,0.0,100.1,1,0.64,1,0,0.0,0,0.0,0.0,100.1,1
1971-16110-1,72,True,Line,1,3581-89516-1,Line,0.401,100.33,5745.9,1,1.707,19,0,0.0,0,0.0,0.0,100.1,1,0.687,1,0,0.0,0,0.0,0.0,100.1,1,0.687,1,0,0.0,0,0.0,0.0,100.1,1,0.687,1,0,0.0,0,0.0,0.0,100.1,1
1971-16110-1,79,True,Line,1,3581-89516-1,Line,0.158,100.13,2728.8,1,0.152,26,0,0.0,0,0.0,0.0,100.1,1,0.07,1,0,0.0,0,0.0,0.0,100.1,1,0.07,1,0,0.0,0,0.0,0.0,100.1,1,0.07,1,0,0.0,0,0.0,0.0,100.1,1
1971-16110-1,94,True,Line,1,3581-89516-1,Line,0.336,100.27,5470.0,1,0.883,26,0,0.0,0,0.0,0.0,100.1,1,0.421,1,0,0.0,0,0.0,0.0,100.1,1,0.421,1,0,0.0,0,0.0,0.0,100.1,1,0.421,1,0,0.0,0,0.0,0.0,100.1,1
1971-16110-1,108,True,Line,1,3581-89516-1,Line,0.554,100.45,7006.9,1,2.023,20,0,0.0,0,0.0,0.0,100.1,1,0.854,1,0,0.0,0,0.0,0.0,100.1,1,0.854,1,0,0.0,0,0.0,0.0,100.1,1,0.854,1,0,0.0,0,0.0,0.0,100.1,1
1971-16110-1,130,True,Line,1,3581-89516-1,Line,0.15,100.12,5592.5,1,0.072,13,0,0.0,0,0.0,0.0,100.1,1,0.054,1,0,0.0,0,0.0,0.0,100.1,1,0.054,1,0,0.0,0,0.0,0.0,100.1,1,0.054,1,0,0.0,0,0.0,0.0,100.1,1
1971-16110-1,145,True,Line,1,3581-89516-1,Line,0.339,100.28,4124.9,1,0.833,26,0,0.0,0,0.0,0.0,100.1,1,0.427,1,0,0.0,0,0.0,0.0,100.1,1,0.427,1,0,0.0,0,0.0,0.0,100.1,1,0.427,1,0,0.0,0,0.0,0.0,100.1,1
1971-16110-1,152,True,Line,1,3581-89516-1,Line,0.307,100.25,4161.2,1,0.646,25,0,0.0,0,0.0,0.0,100.1,1,0.364,1,0,0.0,0,0.0,0.0,100.1,1,0.364,1,0,0.0,0,0.0,0.0,100.1,1,0.364,1,0,0.0,0,0.0,0.0,100.1,1
1971-16110-1,159,True,Line,1,3581-89516-1,Line,0.532,100.43,5313.0,1,1.406,25,0,0.0,0,0.0,0.0,100.1,1,0.809,1,0,0.0,0,0.0,0.0,100.1,1,0.809,1,0,0.0,0,0.0,0.0,100.1,1,0.809,1,0,0.0,0,0.0,0.0,100.1,1
1971-16110-1,167,True,Line,1,3581-89516-1,Line,0.29,100.24,3161.9,1,0.532,26,0,0.0,0,0.0,0.0,100.1,1,0.331,1,0,0.0,0,0.0,0.0,100.1,1,0.331,1,0,0.0,0,0.0,0.0,100.1,1,0.331,1,0,0.0,0,0.0,0.0,100.1,1
1991-3641-1,50,True,Line,1,3581-89516-1,Line,0.288,100.23,5312.4,1,0.828,26,0,0.0,0,0.0,0.0,100.1,1,0.326,1,0,0.0,0,0.0,0.0,100.1,1,0.326,1,0,0.0,0,0.0,0.0,100.1,1,0.326,1,0,0.0,0,0.0,0.0,100.1,1
