outage,hour,islanding,kind,n_over,worst_branch,worst_kind,over_MW,worst_pct,wind_avail_MW,eir_cleared,eir_mw,eir_nodes,eir_new_overloads,eir_new_MW,eir_worsened,eir_resid_MW,eir_worst_new_pct,eir_max_load_pct,ovl_cleared,ovl_mw,ovl_nodes,ovl_new_overloads,ovl_new_MW,ovl_worsened,ovl_resid_MW,ovl_worst_new_pct,ovl_max_load_pct,solo_cleared,solo_mw,solo_nodes,solo_new_overloads,solo_new_MW,solo_worsened,solo_resid_MW,solo_worst_new_pct,solo_max_load_pct,veto_cleared,veto_mw,veto_nodes,veto_new_overloads,veto_new_MW,veto_worsened,veto_resid_MW,veto_worst_new_pct,veto_max_load_pct,lp_cleared,lp_mw,lp_nodes,lp_new_overloads,lp_new_MW,lp_worsened,lp_resid_MW,lp_worst_new_pct,lp_max_load_pct,lp_feasible
1021-2341-1,46,True,Line,1,3581-89516-1,Line,0.219,100.18,4009.7,1,0.397,26,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1
1021-2341-1,58,True,Line,1,3581-89516-1,Line,0.219,100.18,4583.8,1,0.453,26,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1
1021-2341-1,63,True,Line,1,3581-89516-1,Line,0.219,100.18,5312.6,1,0.526,26,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1
1021-2341-1,64,True,Line,1,3581-89516-1,Line,0.219,100.18,4970.6,1,0.51,26,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1
1021-2341-1,73,True,Line,1,3581-89516-1,Line,0.219,100.18,4147.8,1,0.42,26,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1
1021-2341-1,75,True,Line,1,3581-89516-1,Line,0.219,100.18,4194.8,1,0.419,26,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1
1021-2341-1,79,True,Line,1,3581-89516-1,Line,0.219,100.18,2728.8,1,0.401,26,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1
1021-2341-1,90,True,Line,1,3581-89516-1,Line,0.219,100.18,3426.9,1,0.407,26,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1
1021-2341-1,91,True,Line,1,3581-89516-1,Line,0.219,100.18,4065.6,1,0.415,26,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1
1021-2341-1,92,True,Line,1,3581-89516-1,Line,0.219,100.18,4347.7,1,0.388,26,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1
1021-2341-1,94,True,Line,1,3581-89516-1,Line,0.219,100.18,5470.0,1,0.386,26,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1
1021-2341-1,97,True,Line,1,3581-89516-1,Line,0.219,100.18,5803.9,1,0.399,26,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1
1021-2341-1,145,True,Line,1,3581-89516-1,Line,0.219,100.18,4124.9,1,0.36,26,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1
1021-2341-1,160,True,Line,1,3581-89516-1,Line,0.219,100.18,4362.8,1,0.284,26,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1
1021-2341-1,166,True,Line,1,3581-89516-1,Line,0.219,100.18,3028.8,1,0.301,26,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1,0.187,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,0,True,Line,2,2781-4951-1,Line,2.538,101.24,5299.5,0,4.142,17,0,0.0,0,0.12,0.0,100.11,1,3.584,2,0,0.0,0,0.0,0.0,100.1,0,1.49,1,0,0.0,0,1.192,0.0,100.97,0,1.49,1,0,0.0,0,1.192,0.0,100.97,1,3.584,2,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,1,True,Line,2,2781-4951-1,Line,2.538,101.24,5875.3,0,4.561,14,0,0.0,0,0.122,0.0,100.11,1,3.702,2,0,0.0,0,0.0,0.0,100.1,0,1.49,1,0,0.0,0,1.192,0.0,100.97,0,1.49,1,0,0.0,0,1.192,0.0,100.97,1,3.701,2,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,2,True,Line,2,2781-4951-1,Line,2.538,101.24,6323.1,0,4.29,17,0,0.0,0,0.12,0.0,100.11,1,3.584,2,0,0.0,0,0.0,0.0,100.1,0,1.49,1,0,0.0,0,1.192,0.0,100.97,0,1.49,1,0,0.0,0,1.192,0.0,100.97,1,3.584,2,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,3,True,Line,2,2781-4951-1,Line,2.538,101.24,6415.3,0,4.58,13,0,0.0,0,0.122,0.0,100.12,1,4.098,2,0,0.0,0,0.0,0.0,100.1,0,1.49,1,0,0.0,0,1.192,0.0,100.97,0,1.49,1,0,0.0,0,1.192,0.0,100.97,1,4.097,2,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,4,True,Line,2,2781-4951-1,Line,2.538,101.24,6364.3,0,4.516,14,0,0.0,0,0.122,0.0,100.11,1,3.702,2,0,0.0,0,0.0,0.0,100.1,0,1.49,1,0,0.0,0,1.192,0.0,100.97,0,1.49,1,0,0.0,0,1.192,0.0,100.97,1,3.701,2,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,5,True,Line,2,2781-4951-1,Line,2.538,101.24,6299.7,0,4.571,13,0,0.0,0,0.122,0.0,100.11,1,4.098,2,0,0.0,0,0.0,0.0,100.1,0,1.49,1,0,0.0,0,1.192,0.0,100.97,0,1.49,1,0,0.0,0,1.192,0.0,100.97,1,4.097,2,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,6,True,Line,1,1122-11260-1,Line,0.592,100.12,6209.5,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,7,True,Line,1,3581-89516-1,Line,1.223,100.99,6073.6,1,2.848,16,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,8,True,Line,1,3581-89516-1,Line,0.921,100.75,5866.0,1,2.38,20,0,0.0,0,0.0,0.0,100.1,1,1.553,1,0,0.0,0,0.0,0.0,100.1,1,1.553,1,0,0.0,0,0.0,0.0,100.1,1,1.553,1,0,0.0,0,0.0,0.0,100.1,1,1.553,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,9,True,Line,2,3581-89516-1,Line,1.815,100.99,6071.4,1,3.227,10,0,0.0,0,0.0,0.0,100.1,1,517.679,2,1,0.204,0,0.0,100.19,100.19,0,2.668,1,0,0.0,0,0.592,0.0,100.12,0,2.668,1,0,0.0,0,0.592,0.0,100.12,1,2.748,2,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,10,True,Line,2,3581-89516-1,Line,1.815,100.99,6521.4,1,4.033,15,0,0.0,0,0.0,0.0,100.1,1,516.758,3,0,0.0,0,0.0,0.0,100.1,0,2.143,1,0,0.0,0,0.592,0.0,100.12,0,2.143,1,0,0.0,0,0.592,0.0,100.12,1,2.222,2,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,11,True,Line,1,3581-89516-1,Line,1.223,100.99,6962.8,1,3.429,10,0,0.0,0,0.0,0.0,100.1,1,2.668,1,0,0.0,0,0.0,0.0,100.1,1,2.668,1,0,0.0,0,0.0,0.0,100.1,1,2.668,1,0,0.0,0,0.0,0.0,100.1,1,2.668,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,12,True,Line,2,3581-89516-1,Line,1.815,100.99,6962.8,1,3.016,14,0,0.0,0,0.0,0.0,100.1,1,516.758,2,0,0.0,0,0.0,0.0,100.1,0,2.143,1,0,0.0,0,0.592,0.0,100.12,0,2.143,1,0,0.0,0,0.592,0.0,100.12,1,2.222,2,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,13,True,Line,1,1122-11260-1,Line,0.592,100.12,6628.9,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,14,True,Line,1,1122-11260-1,Line,0.592,100.12,6309.0,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,15,True,Line,2,3581-89516-1,Line,1.815,100.99,5989.2,1,4.343,27,0,0.0,0,0.0,0.0,100.1,1,516.758,2,0,0.0,0,0.0,0.0,100.1,0,2.143,1,0,0.0,0,0.592,0.0,100.12,0,2.143,1,0,0.0,0,0.592,0.0,100.12,1,2.222,2,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,16,True,Line,1,1122-11260-1,Line,0.592,100.12,5747.3,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,17,True,Line,1,3581-89516-1,Line,1.223,100.99,5427.5,1,2.846,12,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,18,True,Line,1,3581-89516-1,Line,1.223,100.99,5114.4,1,3.169,9,0,0.0,0,0.0,0.0,100.1,1,2.668,1,0,0.0,0,0.0,0.0,100.1,1,2.668,1,0,0.0,0,0.0,0.0,100.1,1,2.668,1,0,0.0,0,0.0,0.0,100.1,1,2.668,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,19,True,Line,2,2781-4951-1,Line,2.538,101.24,4924.8,0,4.467,12,0,0.0,0,0.121,0.0,100.11,1,4.098,2,0,0.0,0,0.0,0.0,100.1,0,1.49,1,0,0.0,0,1.192,0.0,100.97,0,1.49,1,0,0.0,0,1.192,0.0,100.97,1,4.097,2,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,20,True,Line,2,2781-4951-1,Line,2.538,101.24,4880.5,0,4.425,11,0,0.0,0,0.121,0.0,100.11,1,4.098,2,0,0.0,0,0.0,0.0,100.1,0,1.49,1,0,0.0,0,1.192,0.0,100.97,0,1.49,1,0,0.0,0,1.192,0.0,100.97,1,4.097,2,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,21,True,Line,1,3581-89516-1,Line,1.223,100.99,4735.3,1,3.018,7,0,0.0,0,0.0,0.0,100.1,1,2.668,1,0,0.0,0,0.0,0.0,100.1,1,2.668,1,0,0.0,0,0.0,0.0,100.1,1,2.668,1,0,0.0,0,0.0,0.0,100.1,1,2.668,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,22,True,Line,1,3581-89516-1,Line,1.223,100.99,4817.3,1,3.047,7,0,0.0,0,0.0,0.0,100.1,1,2.668,1,0,0.0,0,0.0,0.0,100.1,1,2.668,1,0,0.0,0,0.0,0.0,100.1,1,2.668,1,0,0.0,0,0.0,0.0,100.1,1,2.668,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,23,True,Line,2,2781-4951-1,Line,2.538,101.24,4861.7,0,4.761,11,0,0.0,0,0.123,0.0,100.12,1,4.317,2,0,0.0,0,0.0,0.0,100.1,0,1.49,1,0,0.0,0,1.192,0.0,100.97,0,1.49,1,0,0.0,0,1.192,0.0,100.97,1,4.316,2,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,24,True,Line,2,2781-4951-1,Line,2.538,101.24,5301.4,0,4.637,13,0,0.0,0,0.122,0.0,100.12,1,4.098,2,0,0.0,0,0.0,0.0,100.1,0,1.49,1,0,0.0,0,1.192,0.0,100.97,0,1.49,1,0,0.0,0,1.192,0.0,100.97,1,4.097,2,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,25,True,Line,1,3581-89516-1,Line,1.223,100.99,5809.3,1,2.946,13,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,26,True,Line,1,3581-89516-1,Line,1.223,100.99,6251.6,1,5.175,14,0,0.0,0,0.0,0.0,100.1,1,2.668,1,0,0.0,0,0.0,0.0,100.1,1,2.668,1,0,0.0,0,0.0,0.0,100.1,1,2.668,1,0,0.0,0,0.0,0.0,100.1,1,2.668,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,27,True,Line,2,2781-4951-1,Line,2.538,101.24,6312.7,0,4.65,12,0,0.0,0,0.122,0.0,100.12,1,4.098,2,0,0.0,0,0.0,0.0,100.1,0,1.49,1,0,0.0,0,1.192,0.0,100.97,0,1.49,1,0,0.0,0,1.192,0.0,100.97,1,4.097,2,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,28,True,Line,2,2781-4951-1,Line,2.538,101.24,6215.6,0,4.946,15,0,0.0,0,0.124,0.0,100.12,1,4.098,2,0,0.0,0,0.0,0.0,100.1,0,1.49,1,0,0.0,0,1.192,0.0,100.97,0,1.49,1,0,0.0,0,1.192,0.0,100.97,1,4.097,2,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,29,True,Line,2,2781-4951-1,Line,2.538,101.24,5968.4,0,4.913,15,0,0.0,0,0.124,0.0,100.12,1,4.098,3,0,0.0,0,0.0,0.0,100.1,0,1.49,2,0,0.0,0,1.192,0.0,100.97,0,1.49,2,0,0.0,0,1.192,0.0,100.97,1,4.097,2,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,30,True,Line,1,3581-89516-1,Line,1.223,100.99,5940.2,1,2.834,13,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,32,True,Line,1,1122-11260-1,Line,0.592,100.12,5879.5,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,34,True,Line,1,1122-11260-1,Line,0.592,100.12,6399.5,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,35,True,Line,1,1122-11260-1,Line,0.592,100.12,6805.4,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,36,True,Line,1,1122-11260-1,Line,0.592,100.12,6805.4,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,37,True,Line,2,3581-89516-1,Line,1.815,100.99,5523.7,1,4.351,27,0,0.0,0,0.0,0.0,100.1,1,516.758,2,0,0.0,0,0.0,0.0,100.1,0,2.143,1,0,0.0,0,0.592,0.0,100.12,0,2.143,1,0,0.0,0,0.592,0.0,100.12,1,2.222,2,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,38,True,Line,1,1122-11260-1,Line,0.592,100.12,5517.8,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,40,True,Line,1,1122-11260-1,Line,0.592,100.12,4672.8,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1,0.079,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,46,True,Line,1,3581-89516-1,Line,1.223,100.99,4009.7,1,4.548,26,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,50,True,Line,1,3581-89516-1,Line,1.223,100.99,5312.4,1,5.309,26,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,2,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,55,True,Line,1,3581-89516-1,Line,1.223,100.99,5029.8,1,5.506,26,0,0.0,0,0.0,0.0,100.1,1,2.143,2,0,0.0,0,0.0,0.0,100.1,1,2.143,2,0,0.0,0,0.0,0.0,100.1,1,2.143,2,0,0.0,0,0.0,0.0,100.1,1,2.143,2,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,56,True,Line,1,3581-89516-1,Line,1.223,100.99,5406.1,1,6.335,23,0,0.0,0,0.0,0.0,100.1,1,2.263,1,0,0.0,0,0.0,0.0,100.1,1,2.263,1,0,0.0,0,0.0,0.0,100.1,1,2.263,1,0,0.0,0,0.0,0.0,100.1,1,2.263,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,57,True,Line,1,3581-89516-1,Line,1.223,100.99,5105.8,1,5.344,26,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,2,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,58,True,Line,1,3581-89516-1,Line,1.223,100.99,4583.8,1,5.184,26,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,59,True,Line,1,3581-89516-1,Line,1.223,100.99,5438.5,1,5.594,22,0,0.0,0,0.0,0.0,100.1,1,2.281,1,0,0.0,0,0.0,0.0,100.1,1,2.281,1,0,0.0,0,0.0,0.0,100.1,1,2.281,1,0,0.0,0,0.0,0.0,100.1,1,2.281,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,60,True,Line,1,3581-89516-1,Line,1.223,100.99,4731.9,1,4.698,26,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,61,True,Line,1,3581-89516-1,Line,1.223,100.99,5461.9,1,5.325,26,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,62,True,Line,1,3581-89516-1,Line,1.223,100.99,5321.4,1,5.416,26,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,63,True,Line,1,3581-89516-1,Line,1.223,100.99,5312.6,1,6.029,26,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,64,True,Line,1,3581-89516-1,Line,1.223,100.99,4970.6,1,5.845,26,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,65,True,Line,1,3581-89516-1,Line,1.223,100.99,5388.6,1,7.063,22,0,0.0,0,0.0,0.0,100.1,1,2.281,1,0,0.0,0,0.0,0.0,100.1,1,2.281,1,0,0.0,0,0.0,0.0,100.1,1,2.281,1,0,0.0,0,0.0,0.0,100.1,1,2.281,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,66,True,Line,1,3581-89516-1,Line,1.223,100.99,5023.5,1,5.834,19,0,0.0,0,0.0,0.0,100.1,1,2.263,1,0,0.0,0,0.0,0.0,100.1,1,2.263,1,0,0.0,0,0.0,0.0,100.1,1,2.263,1,0,0.0,0,0.0,0.0,100.1,1,2.263,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,67,True,Line,1,3581-89516-1,Line,1.223,100.99,4855.0,1,4.528,16,0,0.0,0,0.0,0.0,100.1,1,2.263,1,0,0.0,0,0.0,0.0,100.1,1,2.263,1,0,0.0,0,0.0,0.0,100.1,1,2.263,1,0,0.0,0,0.0,0.0,100.1,1,2.263,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,68,True,Line,1,3581-89516-1,Line,1.223,100.99,4793.7,1,3.521,15,0,0.0,0,0.0,0.0,100.1,1,2.143,2,0,0.0,0,0.0,0.0,100.1,1,2.143,2,0,0.0,0,0.0,0.0,100.1,1,2.143,2,0,0.0,0,0.0,0.0,100.1,1,2.143,2,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,69,True,Line,1,3581-89516-1,Line,1.223,100.99,4917.1,1,3.036,13,0,0.0,0,0.0,0.0,100.1,1,2.143,2,0,0.0,0,0.0,0.0,100.1,1,2.143,2,0,0.0,0,0.0,0.0,100.1,1,2.143,2,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,70,True,Line,1,3581-89516-1,Line,1.223,100.99,5061.5,1,2.863,12,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,71,True,Line,2,3581-89516-1,Line,1.815,100.99,5343.1,1,2.985,14,0,0.0,0,0.0,0.0,100.1,1,516.758,2,0,0.0,0,0.0,0.0,100.1,0,2.143,1,0,0.0,0,0.592,0.0,100.12,0,2.143,1,0,0.0,0,0.592,0.0,100.12,1,2.222,2,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,72,True,Line,2,3581-89516-1,Line,1.815,100.99,5745.9,1,6.52,20,0,0.0,0,0.0,0.0,100.1,1,517.679,2,0,0.0,0,0.0,0.0,100.1,0,2.668,1,0,0.0,0,0.592,0.0,100.12,0,2.668,1,0,0.0,0,0.592,0.0,100.12,1,2.748,2,0,0.0,0,0.0,0.0,100.1,1
1042-10422-1,73,True,Line,1,3581-89516-1,Line,1.223,100.99,4147.8,1,4.805,26,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1,2.143,1,0,0.0,0,0.0,0.0,100.1,1
